,Astro,Endo,Excitatory L2/3,Excitatory L4,Excitatory L5,Excitatory L6,Inhibitory Other,Inhibitory Pvalb,Inhibitory Sst,Inhibitory Vip,Micro,Neuron Other,Olig,Other,Smc
135,0.2903033,0.043001276,7.809916e-06,0.024932295,0.0002684419,0.33185282,1.4075453e-05,0.015145976,0.0037439885,1.4184913e-05,0.025171166,0.067004286,0.07970918,0.004407438,0.114423715
136,0.12554885,0.011389601,0.15648961,2.3876186e-05,0.1275418,0.2308673,0.006677075,0.12744395,4.3372887e-07,0.05520197,0.0062283287,0.025254343,0.0074245543,0.005437836,0.114470445
137,0.10358887,0.011524311,0.15665093,1.3113781e-05,0.044922788,0.39835316,0.033986714,0.057315044,4.544694e-07,0.026078783,0.017113158,0.015274815,0.0062144613,0.014220281,0.11474306
138,0.15525825,0.008259877,0.059788145,0.0862779,0.21228762,0.19166616,0.019097243,0.026782697,2.4033463e-06,0.050854698,0.016739199,3.0280979e-05,0.0065324185,0.0144406725,0.1519823
139,0.15542212,0.050982926,0.25554758,4.4889102e-06,0.16637072,0.019052975,0.015509549,0.21016021,5.2862083e-07,2.383843e-05,0.000119028744,0.0077567794,0.015927348,0.0010911826,0.10203072
140,0.11642929,3.5054281e-06,2.142216e-05,6.9285285e-05,0.38465115,0.032820318,0.048842292,0.20915681,1.0027079e-06,4.4846423e-05,0.029303186,0.00014440775,0.029579407,0.0019343166,0.14699872
141,0.20427196,2.5437123e-05,0.0023932683,0.15387523,0.25491628,0.07378497,0.10696396,0.008867305,0.011997586,0.024351716,4.094039e-06,0.001268505,1.7340516e-07,6.6064504e-06,0.157273
142,0.25183848,0.051286157,4.922706e-05,0.28415325,0.16070315,1.4926998e-05,0.006474317,0.039282314,0.0020816126,0.021117892,0.029185478,0.026169078,0.016736131,0.0059715747,0.10493627
143,0.16115946,0.016296722,0.15613031,0.33217618,0.1240853,0.007404306,0.014227063,3.3941467e-06,3.53616e-07,0.03140583,0.035521474,3.9059546e-06,0.005350035,0.007529498,0.10870617
144,0.2147235,0.009801964,0.1514595,0.18533628,0.031550847,0.11561542,0.00530748,0.052023176,4.4333393e-07,0.0928992,0.023941321,7.5747494e-06,0.0074600657,0.0073129227,0.10256035
145,0.17014334,0.023797743,0.2210938,0.12077001,0.11564755,0.030255446,0.071994536,3.2058374e-06,0.0027367626,0.06999365,0.02264804,0.0071368506,0.0032467623,0.009368305,0.13116395
146,0.170069,0.07293601,0.24026395,0.12352548,0.0017447018,0.043233976,0.061000407,0.052980594,0.008934803,0.102878936,0.013854115,5.0421577e-06,0.0035226485,0.004007835,0.10104239
147,0.23877093,0.04118335,0.17063783,0.062182106,8.071237e-05,0.14184763,0.07710512,0.02540672,0.0042375983,0.1003671,0.01148029,5.2742555e-05,0.0033597145,0.00045764487,0.12283049
148,0.110504314,0.13796899,0.29331344,0.07531679,3.7382153e-05,0.048958477,6.8842737e-06,0.043047193,1.2032583e-06,0.13110515,5.748475e-06,0.045292422,0.0045715235,0.0025199417,0.10735037
149,0.31985041,0.12876646,5.616983e-06,4.329052e-06,4.2130396e-06,0.18589209,4.8615188e-05,0.05237952,0.035640422,0.14922516,1.613404e-05,0.045161735,5.159618e-07,3.056928e-06,0.08300185
150,0.40865383,0.052055895,1.0211746e-05,0.04132618,0.0047206096,2.3824394e-05,2.0677862e-06,0.00020955001,4.0610655e-07,0.10234367,3.2490378e-05,2.7341099e-05,0.0012027124,0.31071025,0.07868098
151,0.40789753,0.048901185,2.3828343e-05,7.4346094e-06,0.00018321235,0.027533572,3.5982036e-06,0.041350637,0.04419053,0.063460924,0.0057887295,0.00036272305,0.20567857,0.043422874,0.111194775
152,0.39207932,0.03456112,8.69232e-06,2.3206652e-05,0.018696368,2.383599e-05,2.9875835e-06,1.7685192e-05,0.0073631303,0.030907223,0.007880503,0.07525893,0.29182133,0.019850947,0.12150474
153,0.10799184,0.03662969,2.6428038e-06,2.0374711e-05,5.1325846e-06,0.011679633,0.023095852,0.02117021,5.369668e-07,0.053361807,0.047076356,0.06111258,0.44338307,0.012089406,0.18238093
154,0.13836612,0.034109775,0.00013228251,5.103962e-06,0.18051814,0.31355223,1.6465559e-06,0.011009222,0.0018379888,0.024776148,0.0367735,0.036761872,0.06630783,0.0017529407,0.15409508
155,0.08836021,0.012789394,0.014626826,0.007536388,0.17708553,0.31507275,0.0775439,0.15346783,0.040505413,0.0027658811,8.548443e-06,0.013493668,0.00042224396,0.0005623687,0.095759034
156,0.1096943,2.5986697e-06,0.10457304,1.1144784e-05,0.2682674,0.28789175,0.04849295,0.012248711,6.6611324e-07,0.00032447174,0.014568538,0.013820445,0.00025850456,0.0145905195,0.125255
157,0.20794253,2.2549616e-06,0.061268814,0.014674104,0.114219725,0.025942026,0.08078402,0.3275228,0.019212529,0.0064909356,0.007625634,0.020654239,0.011124027,0.0063885394,0.096147895
158,0.45308164,0.049402688,2.3639907e-06,6.246873e-06,0.2390472,0.08837884,1.1187404e-05,0.050089773,5.123222e-07,0.02904726,0.002209878,0.017313829,0.012910362,0.0003955666,0.058102634
159,0.19341317,0.021828463,0.01124741,0.014252034,0.27963355,0.043515384,0.088045105,0.078055754,0.045326192,0.04122003,0.012164995,0.04007863,0.00036576248,0.0042846845,0.12656882
160,0.1670524,0.081614174,0.08649824,0.07456853,0.29902884,8.318989e-05,0.057968218,0.09180316,0.01670207,0.00015535278,0.00012605698,0.006470175,0.0075383293,0.00871285,0.10167833
161,0.20072529,0.022149434,0.01715159,0.3719423,0.01569563,0.074787594,2.9881717e-06,0.07330024,0.001939039,5.652415e-05,0.044117156,0.0034118944,1.2700959e-07,0.0057386067,0.16898148
162,0.18307471,0.005594936,0.05737831,0.35387635,0.026995713,0.037727494,0.03355895,0.022943541,0.010791177,0.052229155,0.033339415,0.0026943993,0.018789742,0.013028725,0.14797738
163,0.20479064,0.0114852805,0.25213954,0.17471397,0.04758475,0.061199963,0.029052328,0.047438867,0.0009246674,0.02794166,0.017301772,0.023904433,0.0017727095,0.008049952,0.09169949
164,0.23508255,1.1519312e-05,0.27213937,0.071973324,0.1881807,3.028627e-05,1.7194361e-05,0.018792098,0.00875267,0.053491283,0.030478412,0.015670823,0.0020649426,4.889733e-07,0.10331445
165,0.11788288,0.04379597,0.15374981,0.07342056,0.15004428,0.053040378,0.007290801,0.019901764,0.033476163,0.086653754,0.021574212,0.034936577,2.0475167e-07,0.0070517967,0.1971808
166,0.09826829,0.05552288,0.22103761,0.06319305,7.185811e-05,0.10560267,3.6390607e-05,0.13380404,0.0009791151,0.13248056,0.035348292,0.016535845,0.0011590417,0.008201032,0.12775925
167,0.16217783,0.036487672,0.27208486,4.5988396e-05,2.3170323e-05,0.12013946,0.05547477,0.058992032,0.0025008246,0.08353674,0.02535235,0.023805225,7.240646e-07,2.3416032e-06,0.1593761
168,0.23974238,0.14661413,4.640689e-06,0.0026494146,0.04737056,0.093278356,0.0612702,5.2842825e-06,7.21389e-07,0.1898139,0.10619109,0.06382387,1.8336735e-07,1.9043149e-06,0.049233396
169,0.26605588,0.03408561,1.6848911e-06,1.244603e-06,0.06061662,1.4296001e-05,5.9379845e-06,0.028060077,0.0025094447,0.09797513,0.049309924,0.0153426,0.001781957,0.39630508,0.04793451
170,0.4333559,0.02283255,1.6818349e-06,2.404542e-06,0.042214878,5.611926e-06,0.071430616,0.00025188382,0.006312433,0.087166734,0.027871476,0.042292874,0.12033391,0.02457912,0.12134787
171,0.25675768,0.01036453,6.8162567e-06,5.7623974e-06,0.04514769,4.378175e-05,3.5661442e-06,0.008782944,1.0467201e-06,0.106924675,0.032171812,0.0057629906,0.39770785,3.1928967e-06,0.13631566
172,0.20497431,0.009075156,1.7088003e-05,6.6126854e-06,6.4830415e-06,0.042549852,1.6466806e-06,3.0823842e-06,9.85959e-07,0.011335349,0.056565616,0.107535735,0.32503036,0.027825199,0.21507257
173,0.1602959,0.006666827,7.068096e-06,0.029854715,0.0011063296,0.39450765,3.6127485e-06,0.020444816,6.8387004e-07,0.049595214,0.031457473,0.04891229,0.05462684,0.00483303,0.19768757
174,0.093143046,0.025033584,0.050421502,1.4999123e-05,0.28840753,0.29124886,0.050159957,0.00017159656,7.530372e-07,0.00011445503,0.025759488,0.01738561,0.004431893,0.022514366,0.13119231
175,0.2576034,0.041883323,0.1333041,3.3946963e-05,0.018031284,0.26931825,6.962141e-05,0.036629684,5.5364706e-07,0.09078181,0.0024174035,0.011255274,0.0018836363,5.0402997e-07,0.1367872
176,0.09189082,1.4902644e-05,0.051038366,7.1604663e-06,2.8121798e-05,0.03878991,0.05017243,0.57132626,0.00984033,0.028791819,0.0138296615,0.0359233,0.002003504,2.7003432e-07,0.106343225
177,0.11082724,2.044148e-06,0.6418642,6.4706337e-06,0.143922,0.0021498804,1.7408938e-05,0.044519458,9.984802e-07,7.979413e-05,3.5045148e-06,1.7648016e-06,0.0010965501,0.007567883,0.047940895
178,0.18275526,1.569896e-06,0.26948106,1.0356604e-05,0.06574436,2.9598437e-05,0.022165375,0.1180373,0.13750923,0.09289361,0.010009776,2.2391362e-06,0.023314742,0.025689535,0.052355975
179,0.12860909,0.016108224,0.016185887,0.14371254,0.21892348,0.0142971035,0.08122887,0.08945305,0.06378893,0.03619852,0.05005323,5.8606356e-06,0.00041617153,0.008834014,0.13218501
180,0.18167435,7.3933693e-06,0.04285891,0.34568566,3.4055705e-05,0.077758305,0.0006029814,0.047727484,0.017579343,0.015355319,0.04934936,0.027427226,0.004134438,0.0108574405,0.17894764
181,0.24833255,0.0561423,0.105968714,0.238555,0.033380654,0.020241372,0.015535791,0.04977119,7.974327e-07,0.047568895,0.03405561,0.014545325,1.2463842e-07,0.01706259,0.11883904
182,0.14464036,0.048082735,0.317373,0.09844582,0.00081211515,0.15304786,0.015331059,0.02906762,0.005141737,0.0088606635,0.0129927965,0.060622245,0.0018120502,0.003831905,0.099938065
183,0.087586015,0.029542467,0.25634286,0.09915762,4.4056833e-05,0.099953316,0.07376953,0.03693411,1.2540814e-06,0.13394962,0.029853076,0.012077429,1.7533735e-07,0.0076385206,0.13314995
184,0.1339948,0.0019657628,0.05021346,0.076719634,0.03493179,0.08343755,0.1488267,0.17500556,5.975511e-07,0.14362235,0.023246607,0.0060255905,0.00033816602,5.782026e-07,0.121670745
185,0.20411909,0.046879906,0.53876746,6.639082e-06,5.6261697e-06,1.3484781e-05,6.731285e-05,5.3157864e-06,1.7972501e-06,0.04624842,0.0063613486,0.028499538,2.849042e-07,0.017918192,0.11110553
186,0.1035183,4.3105006e-06,7.5508025e-05,0.30434287,5.670546e-05,0.21063547,7.027888e-06,4.8878437e-06,2.1491749e-06,0.094212495,0.10104797,0.012006957,4.6938004e-07,1.3190366e-06,0.17408349
187,0.46823946,0.04407189,2.6512325e-06,3.5186564e-05,7.1339628e-06,0.10724825,1.5333218e-05,6.4402934e-06,3.2919834e-06,0.26087704,0.007868837,1.6964703e-05,0.008479997,2.7532947e-06,0.10312474
188,0.1454979,0.00082670205,4.331703e-06,0.009262409,0.02369066,0.0001526133,0.0026146595,0.00012811848,0.005477967,0.04771742,2.7149156e-06,0.00072204246,2.468713e-07,0.665721,0.09818117
