,q05cell_abundance_w_sf_Astro,q05cell_abundance_w_sf_Endo,q05cell_abundance_w_sf_Excitatory L2/3,q05cell_abundance_w_sf_Excitatory L4,q05cell_abundance_w_sf_Excitatory L5,q05cell_abundance_w_sf_Excitatory L6,q05cell_abundance_w_sf_Inhibitory Other,q05cell_abundance_w_sf_Inhibitory Pvalb,q05cell_abundance_w_sf_Inhibitory Sst,q05cell_abundance_w_sf_Inhibitory Vip,q05cell_abundance_w_sf_Micro,q05cell_abundance_w_sf_Neuron Other,q05cell_abundance_w_sf_Olig,q05cell_abundance_w_sf_Other,q05cell_abundance_w_sf_Smc
72,4.001939702033996,0.4456534400582314,6.894159269332886,2.239816200733185,1.6100097954273225,3.47737113237381,4.001659083366394,2.461142826080322,2.7353469371795653,2.1141372323036194,0.46535612493753437,1.7760919153690338,0.20630589723587037,0.3657601073384285,0.9904210358858109
73,2.9893388867378237,0.6138346999883652,10.376404905319214,2.141533362865448,1.413453471660614,3.4145073652267457,4.045186877250671,1.174014401435852,3.1159098386764525,1.1502139091491699,0.6455970019102096,2.270338213443756,0.1626487798988819,0.23103023990988733,1.0335108935832977
74,2.0484372854232786,0.11039397828280927,0.8729174941778183,0.32330666333436964,0.38329275250434874,0.755950653553009,1.656203818321228,0.562134376168251,0.7110514372587204,0.6616614282131195,0.4695784479379654,0.7524908810853959,0.05515222642570734,0.0294238849543035,0.271331986784935
75,1.6559835374355316,0.006662056897766888,0.16377860084176063,0.05322698950767517,0.14905482828617098,0.2813543051481247,0.2425325870513916,0.15288683399558067,0.11991251036524772,0.34531287252902987,0.0045140038942918185,0.24450293332338333,0.12910576909780502,0.04523338973522186,0.12316960245370866
76,0.2379116140305996,0.005801691068336367,0.2495084822177887,0.11639284677803516,0.3924555703997612,0.3268381401896477,1.0071071326732635,0.09377513080835342,0.4292863070964813,0.07798032201826573,0.03919041082262993,0.05048282109200954,0.001961420802399516,0.004021337092854083,0.07938049882650375
77,3.4371435165405275,0.09817869625985623,0.7773182630538941,0.2942867636680603,1.1485516607761384,0.7656861543655396,1.6680120646953582,0.5028278708457947,1.0394881904125213,0.7433368504047394,0.08790364935994148,0.6747771829366684,0.22321117147803307,0.11242457255721092,0.3133374065160751
78,2.288735806941986,0.335064797103405,0.525161212682724,0.4402922004461288,0.4032271131873131,0.1852777898311615,1.6557565450668335,0.5626767367124558,0.8556628733873367,0.3649729296565056,0.032190820574760436,0.7219783455133438,1.2006473898887635,0.36270394176244736,0.17981987521052362
79,3.9675398468971252,0.49440739005804063,1.5299242436885834,0.7379182815551758,0.9299822509288788,1.6121365904808045,3.8107983350753782,0.788385134935379,1.3888615310192107,0.7314851462841034,0.09022524021565914,1.4322381913661957,2.1187842965126036,0.5364844024181366,0.9353154480457306
80,2.7841437339782713,0.39586098343133924,2.7396222591400146,1.1351390480995178,2.210435616970062,5.87930805683136,3.549011301994324,1.4340380907058716,1.957046777009964,1.5191064298152923,0.49654555916786197,1.5544879257678985,0.17978003546595572,0.2088867001235485,1.00905482172966
81,1.8892117381095885,0.515347495675087,3.4457974195480348,0.9052801311016083,1.1952980160713196,3.880128574371338,2.6051445960998536,0.7938809812068939,1.941820365190506,0.9900993257761002,0.2670091688632965,1.480746829509735,0.18765766322612762,0.19017345309257508,0.547792199254036
82,2.801524829864502,0.30402640253305435,1.6206294476985932,0.7766183406114578,0.8899159163236618,1.8253327369689942,2.286428081989288,1.9305987119674684,1.2524390876293183,0.5246252655982971,0.06763372756540775,0.6023955821990967,0.06422846727073192,0.1374174140393734,0.4673924192786217
83,2.9463443398475646,0.4370216891169548,2.25796879529953,0.6211990356445313,1.1946084320545196,1.7480932414531707,2.929276728630066,1.8970078229904175,2.0274362802505492,0.8011969447135926,0.2878942981362343,0.9022760033607483,0.3074505388736725,0.1310714825987816,0.5428200840950013
