,RCTD,Cell2location,Tangram,Seurat,Stereoscope,SPOTlight,SpatialDWLS,DestVI,STRIDE,DSTG,dataset
Exc_L3_RORB_OTOGL,0.29815990214458116,0.4522676440304171,0.44375272840295904,0.6730881861766623,0.5594655897872849,0.35085378819743596,0.5290145675328745,0.5911628251588671,,0.7659135870496124,1
Exc_L3_THEMIS_ENPEP,0.5122111800611283,0.5777517662798856,0.5907189038259426,0.7644140239400814,0.68893119267361,0.6418928243146893,,0.7483010158588583,,0.7889112656852154,1
Exc_L5_6_FEZF2_C9orf135_AS1,0.2928040379771321,0.30285876732223965,0.3499952940088464,0.5654599691197821,0.3582784188137715,0.26676044118110565,0.5910162941479297,0.5794089700670619,,0.6217288702018811,1
Exc_L5_6_FEZF2_CFTR,,0.7287513059499744,0.6549868416455504,0.8325546111576977,0.7293022729988147,0.7942500375567411,0.8182825219374525,0.762209251394307,,0.8218314488115581,1
Exc_L5_6_FEZF2_FILIP1L,0.6357832281955773,0.7236478750331445,0.7091511511835856,0.7977709510149851,0.7550598264945907,0.7417878037655476,0.8325546111576977,0.7613868601285054,,0.8106185901768987,1
Exc_L5_6_FEZF2_IFNG_AS1,0.2674304664392979,0.36093801084235133,0.29229964387217117,0.5893226202090615,0.4418209017238276,0.3780361120649315,0.38984071421838395,0.4577272574966259,,0.7725306469269432,1
Exc_L5_6_FEZF2_LPO,,0.4268617906127124,0.682606236838701,0.7815373359792898,0.6762470887762349,0.7088719725282333,,0.7186418469776699,,0.8215506401897787,1
Exc_L5_6_FEZF2_OR1L8,0.4910329675426486,0.5297582116539556,0.4469718873510822,,0.6073275198030486,0.6215500669632913,0.7110192417316483,0.7611235310205874,,0.8008506552130581,1
Exc_L5_6_FEZF2_SH2D1B,,0.6544122525500415,0.6912202424233111,,0.7432141219009164,0.7350614774270702,0.7064592030068416,0.7303744118529301,,0.8085940897407221,1
Exc_L5_6_THEMIS_SMYD1,0.20667364432944674,0.26586299648414313,0.4296069114721424,,0.22793455650635,0.22032360744945695,0.4890718303183507,0.3851859373724458,,0.7328109330949785,1
Exc_L5_6_THEMIS_TNFAIP6,0.5311483440897562,0.5304966397540419,0.5416776325746258,0.7287728598766955,0.6155583662845354,0.58193768977364,,0.7265837907677227,,0.7321103950902859,1
Exc_L5_FEZF2_CSN1S1,,0.6101653759775878,0.7523034343318039,,0.7720700206935677,0.7872202027709263,0.5661154047645393,0.7606289208661873,,0.8204430482643934,1
Exc_L5_FEZF2_NREP_AS1,0.44035453082226184,0.6720655578321915,0.6563997597259933,,0.7096372598052546,0.710758963288868,0.602544542014969,0.7156097310255313,,0.8176006684307964,1
Exc_L5_FEZF2_PKD2L1,0.5554918376288983,0.6090750924726537,0.5556408799748289,0.8086283276826655,0.6352811569050781,0.6363585415615906,0.6239678856365269,0.700187422212467,,0.8132353003718409,1
Exc_L5_FEZF2_RNF144A_AS1,,0.5656718483105622,0.5292037743373988,0.7090034649619285,0.6730930691094651,0.6582734549487776,0.5813537646105462,0.7149561151165466,,0.8041683272094121,1
Exc_L5_RORB_MED8,0.5283141189985658,0.5647589981194855,0.4497730717777805,0.7957479136129619,0.6540362327763601,0.7220432794995006,0.6298563327627734,0.6888498843617548,,0.8057644573360246,1
Exc_L5_THEMIS_FGF10,,0.6951778259734037,0.6353066647914348,0.7865357926586749,0.7143893111672937,0.8325546111576977,0.6536131899459674,0.7606432924423479,,0.8131382211629736,1
Exc_L5_THEMIS_LINC01116,0.6077974588357491,0.6919822223161767,0.6969167060676005,,0.6477611684953263,0.783787327404454,0.5656529784655582,0.7898526279937369,,0.8176535229701121,1
Exc_L5_THEMIS_RGPD6,,0.6848687526948601,0.6074228444077996,,0.6750419623787632,0.6910157891648161,0.5955967116446584,0.7047449893015517,,0.8047963100340029,1
Exc_L5_THEMIS_SLC22A18,0.3272557993863105,0.4052386093021675,0.5076520764491325,,0.5589070630744354,0.5428631132701992,0.7146721762086975,0.5856734885346928,,0.759091747754383,1
Exc_L5_THEMIS_VILL,,0.6345327366957074,0.6218683330695456,,0.6147722870386033,0.7085998969352413,0.795015611633717,0.7204517022801026,,0.7974339285701263,1
Exc_L6_FEZF2_FFAR4,,0.6950868028700784,0.696824291834349,0.7859047928340976,0.7302001015854712,0.7649450969403656,0.8325546111576977,0.7621919703150835,,0.826062131629487,1
Exc_L6_FEZF2_KLK7,0.2906561691798462,0.32185856745218877,0.3526392853700431,0.5251769409568625,0.49450656991792197,0.3291233974881738,,0.6526072813882353,,0.74082585890205,1
Exc_L6_FEZF2_PDYN,,,,,0.8212159848094404,0.8309551620451432,,0.814438802825745,,0.8276718063449292,1
Exc_L6_FEZF2_POGK,,0.6113170452242253,0.3767581535176862,0.7451149910570642,0.6762854325947091,0.7283561678664099,0.6382318561924387,0.6866157756170037,,0.8095585073935337,1
Exc_L6_FEZF2_PROKR2,,0.6113614056610559,0.48581110979718256,,0.7163205357714958,0.7530122233182855,0.707817560018342,0.6747026768679958,,0.8189683205528131,1
Exc_L6_THEMIS_LINC00343,0.4204080424086916,0.46518307460357033,0.516767290515457,0.6789825391823183,0.5006395217050614,0.5178742805529801,0.6685292344256804,0.5183871070122222,,0.7014389237842346,1
Exc_L6_THEMIS_SLN,0.42471878849234057,0.6081942518915623,0.4965583462813486,0.7772222178810184,0.625729130013625,0.6164784005352727,0.7216864017695318,0.6696973846546364,,0.794396984771661,1
Exc_L6_THEMIS_SNTG2,0.4067123787052779,0.5095146290930915,0.5085813396086126,,0.5412314581725792,0.48227551109862243,0.7765308597666368,0.6041433642254914,,0.739700652252626,1
