,RCTD,Cell2location,Tangram,Seurat,Stereoscope,SPOTlight,SpatialDWLS,DestVI,STRIDE,DSTG,dataset
Exc_L6_FEZF2_POGK,,0.4533875422070485,0.865037114002986,0.1745742089420522,0.2736477005518678,0.09546946909101837,0.42168024934847087,0.21516390590478507,,0.001354019962550942,1
Exc_L6_FEZF2_PROKR2,,0.5636199145499585,0.7213112223282248,,0.36326385585176335,0.13155912736138675,0.16258134749705655,0.46470500174559787,,0.000699002506071717,1
Exc_L6_THEMIS_LINC00343,0.7113239016302513,0.643542671517358,0.3264225030523904,0.26512487233500237,0.6237417374016896,0.5943726065678208,0.29602117373811987,0.551271974268228,,0.0011247475332955372,1
Exc_L6_THEMIS_SLN,0.7203212093333345,0.6295784231895005,0.722204805688883,0.1418005105505025,0.509833860877495,0.46138503770560585,0.122319436890922,0.4800144546721051,,0.0015421701327579997,1
Exc_L6_THEMIS_SNTG2,0.6112240035412667,0.657440801856625,0.33342112122317846,,0.577923909058206,0.7392379378095633,0.028612071720321652,0.5034195150864863,,-0.0015038614570027948,1
Inh_L1_2_PVALB_CDK20,,0.4525311887329992,0.6415712176818783,,0.32164796298999143,0.04959963466243685,0.545006815468547,0.272395410830947,,0.0010659103059224712,1
Inh_L1_2_SST_CCNJL,0.8008112271128262,0.6018648409001334,0.6707825012316742,,0.2992953049273462,0.3800054234938009,0.2809548230170264,0.14516907024219516,,0.0020856470620462613,1
Inh_L1_2_SST_CLIC6,0.7148733081685876,0.24182671043433088,0.4527664915121635,0.1389891038529871,0.26271001756578505,0.05331197761391097,0.2939942648698982,0.2273259635711551,,0.001049044746794793,1
Inh_L1_2_SST_PRRT4,0.8822156516872907,0.68298295014616,0.625838560073687,,0.35439009980300173,0.74057419345912,0.6778366134297126,0.3435541568725533,,0.0012636730499851752,1
Inh_L1_2_VIP_EXPH5,0.771904917913488,0.6943997971399083,0.7860757278973066,0.22507610938453512,0.6088667317489486,0.806364944536477,0.07121343669308686,0.802914619243888,,0.0031937911703395446,1
Inh_L1_2_VIP_HTR3A,,,,,,,,,,,1
Inh_L1_2_VIP_PTGER3,,0.46022359718423617,0.590373369205895,,0.35295212332933146,0.008458123020954424,0.5565948600090673,0.3902514608650997,,0.0011526844698524833,1
Inh_L1_2_VIP_SCML4,,0.5579448166259715,0.33959764923007096,,0.5491910241701701,0.13278618072219786,,0.37317214344125976,,0.0006857609527616891,1
Inh_L1_2_VIP_WNT4,,0.3440752562403045,0.19196170716962824,,0.7474498324442748,0.07321897710687775,0.8815375305281535,0.1315551312306501,,0.0003976572152588043,1
Inh_L1_3_SST_FAM20A,0.4907288215190775,0.39532208850233613,0.6689916291390319,0.2104248848320756,0.46575424135168064,0.7461506337217573,,0.1756514080745293,,0.003057502678639811,1
Inh_L1_3_VIP_CBLN1,0.9146995814800409,0.5270237723160275,0.6218200427524803,0.2363317649681571,0.23870110798126964,0.48218576923385414,0.42012191054566334,0.6499037675446385,,0.002733987173368164,1
Inh_L1_3_VIP_CHRNA2,0.592436141863005,0.5301787613909509,0.3984707438353646,0.0482415683950149,0.29345404147471393,0.07327651494643372,0.34718845521393144,0.32244847362393586,,0.0011810912540814562,1
Inh_L1_3_VIP_FNDC1,,0.1710526724374299,0.20624241924278305,,0.49599875182946385,0.22167393159314686,,0.024084838655383592,,0.0004372831354693839,1
Inh_L1_3_VIP_HSPB6,0.6214573159966154,0.13018306614188363,0.49444580987069264,0.03415656173067491,0.14880316677591165,0.05683381796949776,0.19021877678176427,0.07365244780848915,,0.0022720010317802495,1
Inh_L1_5_VIP_CD27_AS1,,0.4021253408596005,0.4042440134173547,0.05129925045454332,0.22688081691519094,0.00033492746889844595,0.11716469616317114,0.06378286652198352,,0.0007112802573990164,1
Inh_L1_5_VIP_LINC01013,,0.6012549690190732,0.7620501984758864,0.5225592258094809,0.4636550465933982,0.3351152297302939,,0.23220387610668128,,0.0013457112967215279,1
Inh_L1_5_VIP_PHLDB3,,0.44880569192262504,0.2643652775678624,0.13245932706361002,0.06599668348885933,0.013573185536817415,0.22800650479690307,0.11364722988036474,,0.0007252135451276364,1
Inh_L1_5_VIP_SMOC1,0.7327203115020564,0.5917949649796069,0.7203810004770027,0.2962881728495748,0.3796472968155099,0.547934290707167,0.3358835020550293,0.3651964207694746,,0.004781905262478318,1
Inh_L1_6_LAMP5_AARD,0.8689237667485461,0.5965525723765904,0.7543332229930743,0.5014597559090862,0.3122744962580485,0.7744216110281428,0.20846348004413345,0.7660275296574791,,0.002894752470355095,1
Inh_L1_6_LAMP5_CA1,0.8925553220715049,0.816889314016284,0.8505740857154842,0.10986773682751409,0.4894397467333162,0.9140666504121998,0.2026641161390973,0.8204909491311525,,0.003884285585503225,1
Inh_L1_6_LAMP5_NES,0.7078173181021106,0.6766171918059887,0.7067542791433202,0.1538909624186978,0.3445618666625294,0.36582728892160693,0.2835920645284773,0.08664433613272124,,0.0050470652941027976,1
Inh_L1_6_PVALB_COL15A1,0.9906204643085272,0.9661679203234167,0.9201450891227438,0.5967458431596776,0.6096307075213016,0.8484799823238337,0.8310972830413152,0.8229454410128245,,0.0017629856818410792,1
Inh_L1_6_SST_NPY,,0.7634664311421306,0.3960845870454272,,0.4415338624937722,0.07252973654693434,0.9999767396882355,0.3969378814960352,,0.00031675772256512875,1
Inh_L1_6_VIP_SLC7A6OS,,0.9058843920241627,0.7912683651464295,0.5171235944019479,0.6067827369567323,0.1439457100705085,0.8119630795030871,0.6746988009321593,,0.0007797291708032917,1
Inh_L1_LAMP5_BMP2,0.8183160697040612,0.7870151216572244,0.7746021659333776,0.627407951376286,0.5429168434857142,0.7703883444297386,0.7510920662757732,0.5831227829525295,,0.006331468069109962,1
Inh_L1_LAMP5_NMBR,,0.34973546704780606,0.6162083811651138,0.376521884920257,0.23585102545879474,0.26290905037859996,0.2340391011822568,0.27495818390687754,,0.0032909052780480856,1
Inh_L1_LAMP5_PVRL2,,0.04057357322412969,0.17025961514649388,0.006719663374236735,0.057367733779205066,0.002961298253277238,0.1776536126026403,0.026162658123228138,,0.0003153329627067344,1
Inh_L1_LAMP5_RAB11FIP1,0.8025112005356276,0.3480526830453462,0.46943866507055293,,0.17029380030890934,0.14157254184167023,,0.10543839290965563,,0.0016575977686284279,1
Inh_L1_PAX6_CHRFAM7A,,0.6472997365781193,0.41251896296415885,0.18661656267642535,0.3590577166948563,0.5772139238792057,,0.20178644377693528,,0.00188985433662131,1
Inh_L1_PAX6_MIR101_1,,0.8804817007237956,0.7324406657724842,,0.47044310674217477,0.35345766875763185,0.7125038194145057,0.6775739706701912,,0.0022824651429373287,1
Inh_L1_PVALB_SST_ASIC4,0.6710633657805662,0.7467627574584167,0.835659285477017,0.3576560426677707,0.2948228757067433,0.6985227638102401,0.6645522710121624,0.70530048493422,,0.003015549322569799,1
Inh_L1_SST_DEFB108B,0.8743264312241269,0.842569998490072,0.879014595762623,,0.2880322174030641,0.7545885908041229,0.5231965823533805,0.5910077157431965,,0.0033306904496273964,1
Inh_L1_SST_P4HA3,,0.17213495305746565,0.7428012280140663,,0.1921968352894116,0.0003072561277608426,0.516115192000752,0.24943389609785618,,0.0016367531455007338,1
Inh_L1_VIP_KLHDC8B,,0.5675612354183661,0.3087188855727084,0.20969691909738739,0.09512610114177032,0.1137028277921794,0.4545216318377513,0.09161820375943643,,0.0011202415177607344,1
Inh_L2_3_SST_NMU,0.35444226418380703,0.4657138226885686,0.20101114375244283,0.16077686934134983,0.42795860142930053,0.014160426310552136,0.12299606705639272,0.04384604081058965,,0.0019427449334314714,1
Inh_L2_5_PVALB_HHIPL1,0.46643730096081815,0.2132086870507842,0.6553075595512876,0.06076528844378495,0.20481353512304376,0.23252349803237035,0.309018395820075,0.16374299915921278,,0.0019040246693528915,1
Inh_L2_5_PVALB_RPH3AL,0.6998149075297465,0.736288449226324,0.7210894909217174,0.3749609873659647,0.4680316926261245,0.668563465763332,0.052862999744408064,0.20088236368280057,,0.004978139430596652,1
Inh_L2_5_VIP_BSPRY,,0.4440423937952083,0.7436600358718993,,0.5534343377612319,0.12277098526628881,0.15319043144084,0.38971533786002144,,0.0021243108201062393,1
Inh_L2_5_VIP_SOX11,,0.45137529953785305,0.5090283311047497,0.15797540996037024,0.4616808078124951,0.07503610667247254,0.6798529668876966,0.3128725573943001,,0.0008016220851808319,1
Inh_L2_PAX6_FREM2,,0.8682239793593624,0.5593069173032306,0.6097785327049827,0.7117806453070543,0.2250708244170479,0.9204756564195551,0.42476945851491665,,0.001262963726150068,1
Inh_L2_PVALB_FRZB,,0.06300974059525474,0.3356753599587174,,0.13084039628678162,0.0029638677528439693,0.18892166800535332,0.06901540270767766,,0.0008764981536264647,1
Inh_L2_VIP_SLC6A16,0.769739195827525,0.9699984568346479,0.7130279227739484,0.17472824343215015,0.405859907008479,0.6385049407479295,0.7961322966434883,0.05736383788037373,,0.001390330969256401,1
Inh_L3_5_PVALB_ISG20,0.7325584417156148,0.6052090787311406,0.46144305072629005,0.1668844139915894,0.2316939242708021,0.16203449478664522,0.506399746769447,0.09952195419234203,,0.0013027655236030737,1
Inh_L3_5_SST_CDH3,,0.32190820121519204,0.43534157293109194,,0.7579254431501865,0.024979458077593806,0.7116300366947029,0.23020557629695854,,0.002283317081181393,1
Inh_L3_5_SST_GGTLC3,0.6070602924135358,0.5959567461148496,0.7273462018838251,0.24005050252385124,0.5500740760897361,0.7646299775458125,0.04678005332616268,0.21716589391416796,,0.003113425273551211,1
Inh_L3_5_SST_OR5AH1P,0.4874445582998252,0.33050889360357094,0.6177731089821631,0.11258273188825303,0.23121312335827224,0.06103554800026902,0.11261662268499406,0.25506794710807207,,0.002223897812224901,1
Inh_L3_5_VIP_HS3ST3A1,,0.5662566040774929,0.7973397163967367,0.20861118830274497,0.45678227708356806,0.4440367181630707,0.5005374999188966,0.4739637403361256,,0.002638949301755534,1
Inh_L3_5_VIP_IGDCC3,0.8809627419790123,0.5794545017110162,0.7748617336692458,0.2525120147738734,0.33704426342266364,0.5741293503389964,0.13673765229245347,0.40710044678371304,,0.0033152997736357395,1
Inh_L3_5_VIP_TAC3,0.6209768795252244,0.45351603368865184,0.6819689970402842,0.24365104242799202,0.3956230371527513,0.7920550004575584,,0.06381395290719823,,0.002762533576350423,1
Inh_L3_6_PAX6_LINC01497,,0.3100205996129974,0.2973517652168433,0.11037610030980326,0.30184536196934286,0.014451538118894526,,0.0418805611369266,,0.0003050638784163353,1
Inh_L3_6_VIP_UG0898H09,,0.34927856887588365,0.37121397173537135,0.17162048826665166,0.7026929549490645,0.29184826453660884,0.7047616478130386,0.15742227997618816,,0.000820488049607104,1
Inh_L3_6_VIP_ZIM2_AS1,,0.9841231750595716,0.8400431618543118,0.3528486047795563,0.6021509221345228,0.3537102226921848,0.9054230083155769,0.8421479803021146,,0.0018102579316886238,1
Inh_L3_PVALB_SAMD13,0.8281723908158918,0.6550230784690805,0.7329206367749195,0.2861646836625455,0.3729554041285463,0.451929216831057,0.41219678424836437,0.07746857779020817,,0.003247910014594893,1
Inh_L5_6_LAMP5_CRABP1,0.8747615602623917,0.5313206852287935,0.8323461972381367,0.4949249824948741,0.4234751460667918,0.729064081920394,0.7039139395077108,0.6500350501613202,,0.005312802785285712,1
Inh_L5_6_PVALB_FAM150B,,0.5230094175810424,0.8063467255242242,0.1365387574642705,0.5945706449517096,0.22797276413209136,0.1653058123114509,0.5104680024165803,,0.0019517525855692606,1
Inh_L5_6_PVALB_GAPDHP60,,0.7395628092347258,0.9243707732783386,0.121434304478752,0.7714117623107003,0.3227447797373983,0.35589187274243766,0.7269188537498482,,0.0011080566320541576,1
Inh_L5_6_PVALB_KCNIP2,,0.3406260746505574,0.6642910146642753,,0.5803730622541471,0.14910998573324546,0.7454936401595424,0.1233458963971463,,0.0009260579011240763,1
Inh_L5_6_PVALB_MEPE,0.61830268924577,0.48267795517196765,0.5649035058026313,0.11355953965906242,0.31150865090319424,0.5182144182911921,0.16233474620264318,0.5077074159688516,,0.0019334541066587014,1
Inh_L5_6_PVALB_SST_CRHR2,0.9562588169910027,0.9140863920932121,0.8144779125694744,0.13158239736736557,0.6145679367858518,0.47247361649620695,0.4221184866134415,0.33206305573492045,,0.001296573189385907,1
Inh_L5_6_PVALB_ZFPM2_AS1,0.6331636280623598,0.48829157212729496,0.39098963054534247,0.038942305841453584,0.4003938178220339,0.2651879257706266,0.10225665339578752,0.04650247785061335,,0.003776573493590125,1
Inh_L5_6_SST_BEAN1,,0.7091235930473826,0.5654554939096978,,0.4671362735264185,0.12232995987736398,,0.2293611277024668,,0.0007527891723686605,1
Inh_L5_6_SST_C4orf26,,0.6087637826721455,0.7217502642511354,0.19233627473529466,0.31173653978849925,0.11103513969808584,0.12061984870530687,0.5771765363745558,,0.0006599741183279202,1
Inh_L5_6_SST_DNAJC14,,0.1255544799437723,0.5218909650714046,,0.3286898301907421,0.004174830721172114,,0.10673398019312627,,0.0003458176360269696,1
Inh_L5_6_SST_FBN2,,0.5084240726812571,0.5617904555458202,,0.23861487673805162,0.017907122404176655,0.18212504293323287,0.03933693694724453,,0.000556172467499739,1
Inh_L5_6_SST_ISX,0.8675552319314593,0.7142302123869649,0.8444499667884755,0.2883252852059389,0.4487806157331945,0.3178840561066203,0.277531116719069,0.7039672764281859,,0.0027002220921001968,1
Inh_L5_6_SST_KLHL1,,0.10569247630727378,0.7451035490389623,0.0518716531823116,0.2649640350120401,0.05062622022219965,0.6693221838772995,0.27780613563126166,,0.0018004399275973356,1
Inh_L5_6_SST_PAWR,,0.3675529632190016,0.5008061744143207,,0.5379891353327173,0.25111578245710237,0.16061866735523195,0.31659994399708813,,0.0019048086522000958,1
Inh_L5_6_SST_PIK3CD,,0.7429625781837911,0.7143663184356996,,0.5271278620948616,0.7290203971354597,0.3787383985302226,0.5205109311773437,,0.0005672311808420996,1
Inh_L5_6_VIP_COL4A3,,0.26935005561086545,0.6104534929367845,,0.16985592651982886,0.008050957597186067,0.5546083889114364,0.13617659911562238,,0.0007180677858657891,1
Inh_L5_PVALB_LRIG3,0.6843393283573106,0.7576675163450888,0.7175796491026871,0.1344212263476298,0.2521314852965997,0.5939066495633916,0.1408644636003291,0.5041884035125923,,0.002468002083802423,1
Inh_L5_SST_RPL35AP11,0.5161155785831298,0.1922523572458956,0.6560957650437851,0.14125601937456486,0.21802738354833578,0.19605097185020326,0.0867105148814376,0.1761956755307239,,0.0029034086601860535,1
Inh_L6_SST_TH,,0.6032402179364404,0.4142149182972077,,0.7205527824293728,0.03959802150438902,0.2866179292673898,0.5901540109574944,,0.0007558899195481207,1
Micro_L1_6_TYROBP_CD74,,0.8737823013436025,0.8908301211356093,0.5321674204183884,0.8603497423576932,0.9246905966806425,0.8511912006601012,0.8898429619448408,,0.006185737572204216,1
OPC_L1_6_PDGFRA_COL20A1,0.9044112108815129,0.9173156358477104,0.6753478486641574,0.6782017798625884,0.8855837093526044,0.9634036876388815,0.8884734122743292,0.8920696264101345,,0.009803411550833694,1
Oligo_L2_6_OPALIN_FTH1P3,0.89044166472621,0.6404400167021235,0.38172567547845326,0.410601913141745,0.7885355665503496,0.0009202848624289288,0.8186210816051865,0.7840967579624214,,-0.012721611317679779,1
Oligo_L2_6_OPALIN_MAP6D1,,0.07779445985685135,0.10808221040662565,,0.021414950051287657,-0.001976692620745232,0.15103704610425533,0.08412689686896412,,0.0031640391300032946,1
Oligo_L3_6_OPALIN_ENPP6,0.7857049162971629,0.13737764545121858,0.780189123862685,0.10328577332911172,0.27751795226597703,0.5931107121342762,0.6907409803954236,0.41858526487392494,,0.012259707932546349,1
Oligo_L3_6_OPALIN_LRP4_AS1,,0.013463749574294125,0.07611922807128556,0.004754707517702797,0.0033269639022666525,0.2376556858299516,0.2544320444142336,0.04826607018909416,,0.0005385571889568902,1
Oligo_L5_6_OPALIN_LDLRAP1,,,,,0.015080118655023188,0.004286390865380468,,0.0035414264156172805,,0.0004777342303242549,1
VLMC_L1_5_PDGFRA_COLEC12,,0.7389096591933073,0.38506174725485914,0.01118434046129981,0.07805421906563116,0.5501971260766253,0.8343569629901357,0.025298242796965315,,0.0009837706716833343,1
Astro,0.8056793098334568,0.46490817452421984,0.36700366307576565,0.9232077099645756,0.8349449994589383,0.19015856183307925,0.8065722118296257,0.40932278237939873,,0.0035384490080962983,2
CA1,0.8169719006596692,0.8427715507110298,0.6937427893874478,0.8231734105882356,0.8248160299154895,0.7641549954911636,0.7980963439477765,0.31230515296150463,,0.0031652500618106687,2
CA1_ProS,0.21993073572500313,0.16312287411566392,0.30801886589538663,0.038035649114652605,0.17015219985709434,0.1993598378584386,0.2571166823120661,0.0022966925998141254,,0.0016374396283282972,2
CA2_IG_FC,,0.4003329530303699,0.6848184569022112,0.03417706438061241,0.023680339250200345,0.004409528516402554,0.14007685668830172,0.0005495422599988027,,0.00045330567526237763,2
CA3,0.4077776316424761,0.8891002654252541,0.42538850408739265,0.11740097047642259,0.5189502118460305,0.04739848494081601,0.7562442596804686,0.005967078770036829,,0.0012565149347195563,2
CR,,0.19599921327983666,0.03866907522470037,0.2121410530302773,0.08297172983847939,0.0010568817354645473,,0.0010732640176399832,,0.0003081401704860827,2
CT_SUB,0.08839610581540043,0.18537965565875072,0.40755085288447657,0.04051816487191494,0.08302371812118192,0.004375834239616579,0.06941346841682798,0.0106891650765792,,0.0023992744516966986,2
Car3,0.9087811959305525,0.9522504060386014,0.9025947423889131,0.8257204590928587,0.9209202166086784,0.8955802326990873,0.6277708330454889,0.26853101043059047,,0.004502290472319604,2
DG,0.8441072610146253,0.9350346454106786,0.7975858903798341,0.6433091901139324,0.8437380745994796,0.7715090795368965,0.7308041859957735,0.7356744676087168,,0.005457958559347462,2
Endo,0.8108465165620312,0.9308010070393637,0.28717623544455734,0.8417580440844028,0.7270447245792787,0.20157546290873923,0.5814358570705825,0.2206931121993182,,0.0030694403698116085,2
L2_3_IT_APr,,0.018913637440592324,0.12872387401057495,0.07851072497375057,0.07994150110343962,0.006183367732891786,0.01734118559982591,0.0013756974197180083,,0.0015804595676998648,2
L2_3_IT_CTX,0.7757754251296588,0.9186964031215991,0.5914783367852153,0.11317833301708725,0.8563578292510496,0.8482858729859964,0.4714908413539372,0.32040930416172464,,0.008268991672414287,2
L2_3_IT_ENTl,0.4234117783980694,0.12782476817806238,0.6709888757075652,0.03178309769819977,0.27513197684667534,0.5125420912583079,0.514998676011373,0.002968333574849136,,0.002148663981552859,2
L2_3_IT_HATA,,0.11874998011369589,0.6454794979267997,,0.10411527419332867,0.16647085822460198,0.308619033702248,0.0018969763378431613,,0.0013571561779068134,2
L2_3_IT_PPP,0.28827655541514363,0.48939393397153313,0.6477586357340375,0.13841804974765126,0.5313247377159123,0.4630304833997782,0.4752442127028891,0.026797003352938702,,0.003934730985298245,2
L2_3_IT_ProS,,0.28701944147534847,0.48960676056851826,0.07848114269497682,0.12455139720280678,0.006777218919834549,0.3584859832853194,0.0009499604745108862,,0.0005950358268553427,2
L2_3_IT_RSP,,0.13622614906645208,0.16586553903348739,,0.017695256403816965,0.049299150653759824,0.2728698157097385,0.007253106353841696,,0.0017318133121364155,2
