,Astro,CR,Endo,ExcitatoryL2and3,ExcitatoryL4,ExcitatoryL5and6,Inhibitory,Micro,Olig,Peri,Smc,VLMC
35,0.051018450420130534,0.12877449046110337,0.07193993608290546,0.11072363210743252,0.11997382019712512,0.10712108124034056,0.06587011243852284,0.009507978828760422,0.08465677833150984,0.10245936917427678,0.06358174772153788,0.08437260299635461
36,0.059737201183969225,0.11421920631266567,0.08131525086034973,0.10645431137148305,0.11306741672520122,0.10421904143835757,0.05641816343631865,0.011048570701050002,0.08911974216381402,0.10422228767216711,0.07196061424202761,0.08821819389259615
37,0.05538252026055772,0.12325492972921676,0.07727824902290731,0.12010568485382105,0.12305710781891303,0.11468143708624533,0.047344163338886636,0.01040738271999565,0.08340642856143819,0.09630827892535576,0.06341998551577234,0.08535383216689013
38,0.0513752316835974,0.13189303148441642,0.07269704859173952,0.1321447192060581,0.13180016503972036,0.12384953444167483,0.04082074278539976,0.009663806592359363,0.0777737828646203,0.09048039496424301,0.05607793927819185,0.08142360306797905
39,0.050859078409644085,0.1326756480319867,0.07158361842073556,0.1304408996442918,0.13137891525142523,0.12253337689110942,0.043378627016635724,0.009573700042147082,0.07821220203088163,0.09139101621981782,0.05624902546938821,0.08172389257193673
40,0.06661400414796159,0.1091314394183458,0.08777228326058131,0.11150113080494134,0.1129763363551086,0.10861984172485917,0.04140217806605512,0.012117520227193194,0.09009759736514764,0.09726120736974633,0.07314239660965698,0.08936406465040292
41,0.05798676959187246,0.12126808712154931,0.08042457722547872,0.1252485362318102,0.12444788832401088,0.11912652060213685,0.03891151305101749,0.010840521990597936,0.08191680088960299,0.09285637151831247,0.06264803822982663,0.08432437522378401
42,0.053251624093088104,0.12940687885776841,0.07460318451110425,0.13815804756858344,0.13330215320973468,0.12873885693529621,0.033592006308991035,0.010031407513246923,0.07670082358503191,0.08621998104403976,0.055010587908574146,0.08098444846454124
43,0.054297848949172285,0.1298604567475328,0.07445357233278435,0.141891119091002,0.13487570549578995,0.1317540297088597,0.030283476859649015,0.010103454107341567,0.07464727031455133,0.08466298149451529,0.05357493895438297,0.07959514594441892
44,0.07095918121533612,0.1091527302923672,0.09070410221792458,0.11971824942331617,0.11595014565234397,0.11560328346203252,0.030500884576336335,0.01260146886932154,0.08611113641981923,0.09083215581945663,0.07030350982112277,0.08756315223062294
