,Astro,Endo,ExcitatoryL2and3,ExcitatoryL4,ExcitatoryL5,ExcitatoryL6,Micro,Olig,Pvalb,Smc,Sst,Vip
90,0.038925973369975095,0.03733090753239251,0.12699297432652915,0.0919824208978316,0.22663641790063319,0.21687675717608565,0.04636032630418732,0.0311790428381537,0.04830341990976155,0.04690208631740225,0.048421338918351,0.04008833450869704
91,0.05277832644976242,0.052317862246821986,0.06293352324730557,0.05693399254497021,0.17906062135138234,0.1933348651516403,0.08222496617641648,0.05719257007711439,0.04536796039506773,0.08215951322191174,0.06335079180574386,0.07234500733186307
92,0.05289689965625285,0.03993217196363331,0.13060815583779095,0.08393676359944176,0.2162542219205428,0.2192136727570182,0.03516572543156094,0.0382797700664658,0.04705375405745873,0.04603065713849297,0.0458442747087711,0.0447839328625706
93,0.17974674496595558,0.07532049279881249,0.043584875042725554,0.052121537431068336,0.12203220532483622,0.1197562972055891,0.10708130170840781,0.10031242971707698,0.05457404678655346,0.05947447662621797,0.04276288614067594,0.043232706252080456
94,0.14455607827037184,0.08668486439913012,0.032078911521645194,0.032716171977579867,0.10975225411227804,0.09435222111392928,0.128278455309545,0.17758048222467396,0.04849253993647287,0.06500578446603271,0.036728016271771365,0.04377422039656954
95,0.04756819474117099,0.046197364944693606,0.051532970965520654,0.04163420775339971,0.22926115456340446,0.23657799430569348,0.037304980805004766,0.05975411389991509,0.05896527381557562,0.05188263055272828,0.06471573610577576,0.07460537754711762
96,0.1908284476379905,0.0986616481291626,0.024346327860303742,0.026453866632415904,0.0979931933093558,0.07917482419294125,0.08836207043784308,0.1719758912817365,0.044824981658961906,0.09356777994619447,0.040769435126112676,0.043041533786981646
97,0.2618017517130816,0.0864775028841574,0.02440500456673473,0.022198595017239423,0.07827141606485144,0.06713029366371343,0.08036365153390401,0.1894839155340233,0.03207521336156877,0.09023028285666718,0.027692789799582656,0.039869583004476086
98,0.05566041212872775,0.04122199976915677,0.06006017333804547,0.056593834024051826,0.21231855785725284,0.25805577005685687,0.06254633913046913,0.07449819703111883,0.0445449508009129,0.05172306047416779,0.0441089601947882,0.0386677451944513
99,0.02866826183688063,0.040549577218222256,0.06469233636286123,0.06403668352878748,0.24534260412535444,0.2913961061180594,0.04412984623739963,0.04481854810276257,0.04284689943372321,0.04500815200581897,0.04688797578847153,0.04162300924165871
100,0.03973081293654158,0.03075377814150655,0.06994938403709629,0.06316592057318199,0.227081736137129,0.2704537657204054,0.03648364596101651,0.043286410829914884,0.06473467618293592,0.04961413424666255,0.06361838132824522,0.041127353905364004
101,0.014581646013060104,0.019868027974072035,0.07766210850488692,0.08481550955732543,0.26534389461846,0.27623841067842303,0.02992467914759385,0.03184886548685562,0.06331210240117367,0.027741013744450857,0.0657698148316642,0.04289392704203408
102,0.05702416310501202,0.03745998621838068,0.06094644721284172,0.06409064018817119,0.21967569693679798,0.19902218612098174,0.035766950761689474,0.045092777098975405,0.07143300335729291,0.046220089235709014,0.09043373386538636,0.07283432589876157
103,0.045317202752644704,0.024468131730805847,0.06445568797785665,0.06362091787160828,0.277077514292596,0.2500241964661381,0.03502258562942268,0.03211006684042955,0.06117727091049889,0.03115585830911438,0.06243690213144746,0.05313366508743729
104,0.04598559249919154,0.026299884982403834,0.06375744014164135,0.07207407744308202,0.22062999946842393,0.16806771364540116,0.046410012193788104,0.058390871991283365,0.109176292015463,0.03495864725221555,0.09252178841167727,0.0617276799554289
105,0.03717026062332551,0.028132217845216967,0.06932539769617672,0.10255594175556453,0.22658191827200647,0.20207694196795237,0.039180040504595004,0.03247067825626242,0.08017065815829065,0.04570208608333275,0.07274284809839643,0.06389101073888029
106,0.029016825006120465,0.03423544807314201,0.0781790384350154,0.10790812487756626,0.23564931187912125,0.20700638487739884,0.04632118455777692,0.02795281875875101,0.08034243402965169,0.04547998154737361,0.06259654203881951,0.04531190591926284
107,0.02613774507753189,0.023298695727467414,0.09034696336181414,0.12097143041167353,0.2606737578845747,0.23539143158460663,0.029191770763179477,0.023473520991330446,0.05749302803557058,0.032050705456577656,0.06012626508290375,0.040844685622769675
108,0.03206217968969737,0.02554686043012002,0.10690455501059745,0.09979476210026302,0.24109055648822925,0.23293844890393883,0.026650393367315187,0.02716661927779887,0.0637849564092957,0.032997832251744096,0.058519297988050244,0.052543538082949974
109,0.01788880922197967,0.022394758553023027,0.12466803523693054,0.1106494507540453,0.2555231046546028,0.24644402402388785,0.020521268724571298,0.021240797928843695,0.05161259727131134,0.02710900617741118,0.05332991788182229,0.04861822957157108
110,0.018892650444538077,0.025786234046281286,0.14663540991332927,0.09564395211895083,0.24414654525726606,0.23730090883483734,0.03200860546391941,0.030082073772319726,0.04436521395267005,0.035066302645261074,0.04208613348183779,0.04798597006878903
111,0.035045724145235706,0.02580501046554583,0.10463345205401547,0.07382364559247284,0.23438456045764527,0.22251069875400217,0.04658809366970165,0.03697080158011244,0.05456234670190921,0.04303740067413372,0.06469573201172797,0.05794253389349773
112,0.15110373748723566,0.11196944345640727,0.052462257669075515,0.04801911263271931,0.1459572830661677,0.14101923363204077,0.07691928024847941,0.07666910793940765,0.04380820233615662,0.06291755035864559,0.03733355003528632,0.051821241138378375
113,0.066281501948529,0.06505980409517516,0.04444038782926808,0.0346490825675878,0.18594681278911643,0.16471638467827318,0.06351963941320067,0.05214198893442567,0.10733803291064803,0.05870091266552438,0.08089481423631403,0.07631063793193762
114,0.23673815832820652,0.06629772515526876,0.024147421932878846,0.026603145533761533,0.10225371016268452,0.08786493326903316,0.06404311144806109,0.15196390163032608,0.0647828758790081,0.062207714362718027,0.05651697210646095,0.05658033019159228
115,0.11508368339422555,0.09143102549303947,0.026858573837346147,0.039174782505428045,0.1306864704328488,0.11354520641205915,0.07067574800591252,0.1824307034269351,0.0615856251997787,0.06497132982806583,0.04582823546852852,0.057728615995832025
