F2S4_160119_007_B01	Inhibitory Sst
F2S4_160119_007_C01	Inhibitory Vip
F2S4_160119_007_D01	Inhibitory Other
F2S4_160119_007_E01	Inhibitory Other
F2S4_160119_007_F01	Inhibitory Vip
F2S4_160119_007_G01	Inhibitory Other
F2S4_160119_007_H01	Inhibitory Other
F2S4_160119_008_A01	Inhibitory Sst
F2S4_160119_008_B01	Inhibitory Sst
F2S4_160119_008_C01	Inhibitory Vip
F2S4_160119_008_D01	Inhibitory Vip
F2S4_160119_008_E01	Inhibitory Vip
F2S4_160119_008_F01	Inhibitory Vip
F2S4_160119_008_G01	Inhibitory Vip
F2S4_160119_008_H01	Inhibitory Vip
F2S4_160119_009_A01	Astro
F2S4_160119_009_B01	Inhibitory Vip
F2S4_160119_009_C01	Inhibitory Vip
F2S4_160119_009_D01	Astro
F2S4_160119_009_E01	Inhibitory Vip
F2S4_160119_009_F01	Inhibitory Vip
F2S4_160119_009_G01	Inhibitory Vip
F2S4_160119_009_H01	Inhibitory Vip
F2S4_160120_001_A01	Excitatory L2/3
F2S4_160120_001_B01	Excitatory L2/3
F2S4_160120_001_C01	Excitatory L2/3
F2S4_160120_001_D01	Excitatory L2/3
F2S4_160120_001_E01	Excitatory L2/3
F2S4_160120_001_F01	Excitatory L2/3
F2S4_160120_001_G01	Excitatory L2/3
F2S4_160120_001_H01	Excitatory L2/3
F2S4_160120_002_A01	Excitatory L2/3
F2S4_160120_002_B01	Excitatory L2/3
F2S4_160120_002_C01	Excitatory L2/3
F2S4_160120_002_D01	Excitatory L2/3
F2S4_160120_002_E01	Excitatory L2/3
F2S4_160120_002_F01	Excitatory L2/3
F2S4_160120_002_G01	Excitatory L2/3
F2S4_160120_002_H01	Excitatory L2/3
F2S4_160120_003_A01	Excitatory L2/3
F2S4_160120_003_B01	Excitatory L2/3
F2S4_160120_003_C01	Excitatory L2/3
F2S4_160120_003_D01	Excitatory L2/3
F2S4_160120_003_E01	Excitatory L2/3
F2S4_160120_003_F01	Excitatory L2/3
F2S4_160120_003_G01	Excitatory L2/3
F2S4_160120_003_H01	Excitatory L2/3
F2S4_160120_004_A01	Excitatory L2/3
F2S4_160120_004_B01	Excitatory L2/3
F2S4_160120_004_C01	Excitatory L2/3
F2S4_160120_004_D01	Excitatory L2/3
F2S4_160120_004_E01	Excitatory L2/3
F2S4_160120_004_F01	Excitatory L2/3
F2S4_160120_004_G01	Excitatory L2/3
F2S4_160120_004_H01	Excitatory L2/3
F2S4_160120_005_A01	Excitatory L2/3
F2S4_160120_005_B01	Excitatory L2/3
F2S4_160120_005_C01	Excitatory L2/3
F2S4_160120_005_D01	Excitatory L2/3
F2S4_160120_005_E01	Excitatory L2/3
F2S4_160120_005_F01	Excitatory L2/3
F2S4_160120_005_G01	Excitatory L2/3
F2S4_160120_005_H01	Excitatory L2/3
F2S4_160120_006_B01	Excitatory L4
F2S4_160120_006_C01	Excitatory L4
F2S4_160120_006_D01	Excitatory L4
F2S4_160120_006_E01	Excitatory L4
F2S4_160120_006_F01	Excitatory L4
F2S4_160120_006_G01	Excitatory L4
F2S4_160120_006_H01	Excitatory L4
F2S4_160120_007_A01	Excitatory L4
F2S4_160120_007_B01	Excitatory L4
F2S4_160120_007_C01	Excitatory L4
F2S4_160120_007_D01	Excitatory L4
F2S4_160120_007_E01	Excitatory L4
F2S4_160120_007_F01	Excitatory L4
F2S4_160120_007_G01	Excitatory L4
F2S4_160120_007_H01	Excitatory L5
F2S4_160120_008_A01	Excitatory L4
F2S4_160120_008_B01	Excitatory L4
F2S4_160120_008_C01	Excitatory L4
F2S4_160120_008_D01	Excitatory L4
F2S4_160120_008_E01	Excitatory L4
F2S4_160120_008_G01	Excitatory L4
F2S4_160120_008_H01	Excitatory L4
F2S4_160120_009_A01	Excitatory L4
F2S4_160120_009_B01	Excitatory L4
F2S4_160120_009_C01	Excitatory L4
F2S4_160120_009_D01	Excitatory L4
F2S4_160120_009_E01	Excitatory L4
F2S4_160120_009_F01	Excitatory L4
F2S4_160120_009_G01	Excitatory L4
F2S4_160120_010_A01	Excitatory L4
F2S4_160120_010_B01	Excitatory L4
F2S4_160120_010_C01	Excitatory L4
F2S4_160120_010_D01	Excitatory L4
F2S4_160120_010_E01	Excitatory L4
F2S4_160120_010_F01	Excitatory L4
F2S4_160120_010_G01	Excitatory L4
F2S4_160120_011_A01	Excitatory L6
F2S4_160120_011_B01	Excitatory L6
F2S4_160120_011_C01	Excitatory L5
F2S4_160120_011_D01	Excitatory L6
F2S4_160120_011_E01	Excitatory L6
F2S4_160120_011_F01	Excitatory L6
F2S4_160120_011_G01	Excitatory L6
F2S4_160120_011_H01	Excitatory L5
F2S4_160120_012_A01	Excitatory L6
F2S4_160120_012_B01	Excitatory L5
F2S4_160120_012_C01	Excitatory L6
F2S4_160120_012_D01	Excitatory L6
F2S4_160120_012_E01	Excitatory L5
F2S4_160120_012_F01	Excitatory L6
F2S4_160120_012_G01	Excitatory L6
F2S4_160120_012_H01	Excitatory L5
F2S4_160120_013_A01	Excitatory L6
F2S4_160120_013_B01	Excitatory L5
F2S4_160120_013_C01	Excitatory L6
F2S4_160120_013_D01	Excitatory L5
F2S4_160120_013_E01	Excitatory L6
F2S4_160120_013_F01	Excitatory L6
F2S4_160120_013_G01	Excitatory L6
F2S4_160120_013_H01	Excitatory L6
F2S4_160120_014_A01	Excitatory L5
F2S4_160120_014_B01	Excitatory L6
F2S4_160120_014_C01	Excitatory L6
F2S4_160120_014_D01	Excitatory L6
F2S4_160120_014_E01	Excitatory L6
F2S4_160120_014_F01	Excitatory L6
F2S4_160120_014_G01	Excitatory L6
F2S4_160120_014_H01	Excitatory L6
F2S4_160120_015_A01	Excitatory L6
F2S4_160120_015_B01	Excitatory L6
F2S4_160120_015_C01	Excitatory L6
F2S4_160120_015_D01	Excitatory L6
F2S4_160120_015_E01	Excitatory L6
F2S4_160120_015_F01	Excitatory L6
F2S4_160120_015_G01	Excitatory L6
F2S4_160120_015_H01	Excitatory L6
F2S4_160120_016_A01	Excitatory L6
F2S4_160120_016_B01	Excitatory L6
F2S4_160120_016_C01	Excitatory L6
F2S4_160120_016_D01	Excitatory L6
F2S4_160120_016_E01	Excitatory L6
F2S4_160120_016_F01	Excitatory L6
F2S4_160120_016_G01	Excitatory L6
F2S4_160120_016_H01	Excitatory L6
F2S4_160120_017_A01	Excitatory L6
F2S4_160120_017_B01	Excitatory L6
F2S4_160120_017_C01	Excitatory L6
F2S4_160120_017_D01	Excitatory L6
F2S4_160120_017_E01	Excitatory L6
F2S4_160120_017_F01	Excitatory L6
F2S4_160120_017_G01	Excitatory L6
F2S4_160120_017_H01	Excitatory L6
F2S4_160120_018_A01	Excitatory L6
F2S4_160120_018_B01	Excitatory L6
F2S4_160120_018_C01	Excitatory L6
F2S4_160120_018_D01	Excitatory L6
F2S4_160120_018_E01	Excitatory L6
F2S4_160120_018_F01	Excitatory L6
F2S4_160120_018_G01	Excitatory L6
F2S4_160120_018_H01	Excitatory L6
F2S4_160120_019_A01	Excitatory L6
F2S4_160120_019_B01	Excitatory L6
F2S4_160120_019_C01	Excitatory L6
F2S4_160120_019_D01	Excitatory L6
F2S4_160120_019_E01	Excitatory L6
F2S4_160120_019_F01	Excitatory L6
F2S4_160120_019_G01	Excitatory L6
F2S4_160120_019_H01	Excitatory L6
F2S4_160120_020_A01	Excitatory L6
F2S4_160120_020_B01	Excitatory L6
F2S4_160120_020_C01	Excitatory L6
F2S4_160120_020_D01	Excitatory L6
F2S4_160120_020_E01	Excitatory L6
F2S4_160120_020_F01	Excitatory L6
F2S4_160120_020_G01	Excitatory L6
F2S4_160120_020_H01	Excitatory L6
F2S4_160120_021_A01	Excitatory L6
F2S4_160120_021_B01	Excitatory L6
F2S4_160120_021_C01	Excitatory L6
F2S4_160120_021_D01	Excitatory L6
F2S4_160120_021_E01	Excitatory L6
F2S4_160120_021_F01	Excitatory L6
F2S4_160120_021_G01	Excitatory L6
F2S4_160120_021_H01	Excitatory L6
F2S4_160120_022_A01	Excitatory L6
F2S4_160120_022_B01	Excitatory L6
F2S4_160120_022_C01	Excitatory L6
F2S4_160120_022_E01	Excitatory L6
F2S4_160120_022_F01	Excitatory L6
F2S4_160120_022_G01	Excitatory L6
F2S4_160120_022_H01	Excitatory L6
F2S4_160120_023_B01	Excitatory L6
F2S4_160120_023_C01	Excitatory L6
F2S4_160120_023_D01	Excitatory L6
F2S4_160120_023_E01	Excitatory L6
F2S4_160120_023_F01	Excitatory L6
F2S4_160120_023_G01	Excitatory L6
F2S4_160120_023_H01	Excitatory L6
F2S4_160120_024_A01	Excitatory L6
F2S4_160120_024_B01	Excitatory L6
F2S4_160120_024_C01	Excitatory L6
F2S4_160120_024_D01	Excitatory L6
F2S4_160120_024_E01	Excitatory L6
F2S4_160120_024_F01	Excitatory L6
F2S4_160120_024_G01	Excitatory L6
F2S4_160120_024_H01	Excitatory L6
F2S4_160120_025_A01	Excitatory L6
F2S4_160120_025_B01	Excitatory L6
F2S4_160120_025_C01	Excitatory L6
F2S4_160120_025_D01	Excitatory L6
F2S4_160120_025_E01	Excitatory L6
F2S4_160120_025_F01	Excitatory L6
F2S4_160120_025_G01	Excitatory L6
F2S4_160120_025_H01	Excitatory L6
F2S4_160120_026_A01	Excitatory L6
F2S4_160120_026_B01	Excitatory L6
F2S4_160120_026_C01	Excitatory L6
F2S4_160120_026_D01	Excitatory L6
F2S4_160120_026_E01	Excitatory L6
F2S4_160120_026_F01	Excitatory L6
F2S4_160120_026_G01	Excitatory L6
F2S4_160120_026_H01	Excitatory L6
F2S4_160120_027_A01	Excitatory L6
F2S4_160120_027_B01	Excitatory L6
F2S4_160120_027_C01	Excitatory L6
F2S4_160120_027_D01	Excitatory L6
F2S4_160120_027_E01	Excitatory L6
F2S4_160120_027_F01	Excitatory L6
F2S4_160120_027_G01	Excitatory L6
F2S4_160120_027_H01	Excitatory L6
F2S4_160120_028_A01	Excitatory L6
F2S4_160120_028_B01	Excitatory L6
F2S4_160120_028_C01	Excitatory L6
F2S4_160120_028_D01	Excitatory L6
F2S4_160120_028_E01	Excitatory L6
F2S4_160120_028_F01	Excitatory L6
F2S4_160120_028_G01	Excitatory L6
F2S4_160120_028_H01	Excitatory L6
F2S4_160121_001_A01	Excitatory L2/3
F2S4_160121_001_B01	Inhibitory Sst
F2S4_160121_001_C01	Inhibitory Vip
F2S4_160121_001_D01	Inhibitory Vip
F2S4_160121_001_E01	Inhibitory Other
F2S4_160121_001_F01	Excitatory L2/3
F2S4_160121_001_G01	Inhibitory Vip
F2S4_160121_001_H01	Inhibitory Pvalb
F2S4_160121_002_B01	Inhibitory Pvalb
F2S4_160121_002_C01	Inhibitory Vip
F2S4_160121_002_D01	Inhibitory Vip
F2S4_160121_002_E01	Inhibitory Vip
F2S4_160121_002_F01	Inhibitory Other
F2S4_160121_002_G01	Inhibitory Other
F2S4_160121_002_H01	Inhibitory Vip
F2S4_160121_003_A01	Inhibitory Other
F2S4_160121_003_B01	Inhibitory Sst
F2S4_160121_003_C01	Inhibitory Vip
F2S4_160121_003_D01	Inhibitory Vip
F2S4_160121_003_E01	Inhibitory Other
F2S4_160121_003_F01	Inhibitory Other
F2S4_160121_003_G01	Inhibitory Pvalb
F2S4_160121_003_H01	Inhibitory Sst
F2S4_160121_004_A01	Inhibitory Other
F2S4_160121_004_B01	Inhibitory Other
F2S4_160121_004_C01	Inhibitory Pvalb
F2S4_160121_004_D01	Inhibitory Pvalb
F2S4_160121_004_F01	Inhibitory Vip
F2S4_160121_004_G01	Inhibitory Vip
F2S4_160121_004_H01	Inhibitory Vip
F2S4_160121_005_A01	Inhibitory Vip
F2S4_160121_005_B01	Inhibitory Vip
F2S4_160121_005_C01	Inhibitory Vip
F2S4_160121_005_D01	Inhibitory Vip
F2S4_160121_005_E01	Inhibitory Vip
F2S4_160121_005_F01	Astro
F2S4_160121_005_G01	Inhibitory Pvalb
F2S4_160121_005_H01	Inhibitory Vip
F2S4_160121_006_A01	Inhibitory Other
F2S4_160121_006_B01	Inhibitory Vip
F2S4_160121_006_C01	Inhibitory Vip
F2S4_160121_006_D01	Inhibitory Pvalb
F2S4_160121_006_E01	Inhibitory Vip
F2S4_160121_006_F01	Inhibitory Vip
F2S4_160121_006_G01	Inhibitory Other
F2S4_160121_006_H01	Inhibitory Vip
F2S4_160121_007_A01	Inhibitory Other
F2S4_160121_007_B01	Inhibitory Other
F2S4_160121_007_C01	Inhibitory Other
F2S4_160121_007_D01	Inhibitory Other
F2S4_160121_007_E01	Inhibitory Other
F2S4_160121_007_F01	Inhibitory Other
F2S4_160121_007_G01	Inhibitory Vip
F2S4_160121_007_H01	Astro
F2S4_160121_008_A01	Inhibitory Other
F2S4_160121_008_B01	Inhibitory Pvalb
F2S4_160121_008_C01	Inhibitory Other
F2S4_160121_008_D01	Inhibitory Pvalb
F2S4_160121_008_E01	Inhibitory Other
F2S4_160121_008_F01	Inhibitory Other
F2S4_160121_008_G01	Astro
F2S4_160121_008_H01	Inhibitory Pvalb
F2S4_160121_009_A01	Inhibitory Sst
F2S4_160121_009_B01	Inhibitory Vip
F2S4_160121_009_C01	Inhibitory Sst
F2S4_160121_009_D01	Inhibitory Vip
F2S4_160121_009_E01	Inhibitory Vip
F2S4_160121_009_F01	Inhibitory Vip
F2S4_160121_009_G01	Inhibitory Pvalb
F2S4_160121_009_H01	Astro
F2S4_160121_010_A01	Inhibitory Pvalb
F2S4_160121_010_B01	Inhibitory Pvalb
F2S4_160121_010_C01	Inhibitory Sst
F2S4_160121_010_D01	Inhibitory Vip
F2S4_160121_010_E01	Inhibitory Pvalb
F2S4_160121_010_F01	Inhibitory Vip
F2S4_160121_010_G01	Inhibitory Vip
F2S4_160121_010_H01	Inhibitory Vip
F2S4_160121_011_A01	Inhibitory Vip
F2S4_160121_011_B01	Astro
F2S4_160121_011_C01	Inhibitory Other
F2S4_160121_011_D01	Inhibitory Vip
F2S4_160121_011_E01	Inhibitory Vip
F2S4_160121_011_F01	Inhibitory Sst
F2S4_160121_011_G01	Inhibitory Vip
F2S4_160121_011_H01	Inhibitory Pvalb
F2S4_160121_012_A01	Inhibitory Sst
F2S4_160121_012_C01	Inhibitory Sst
F2S4_160121_012_D01	Inhibitory Sst
F2S4_160121_012_E01	Inhibitory Vip
F2S4_160121_012_F01	Inhibitory Sst
F2S4_160121_012_G01	Inhibitory Vip
F2S4_160121_012_H01	Inhibitory Sst
F2S4_160121_013_A01	Inhibitory Sst
F2S4_160121_013_B01	Inhibitory Pvalb
F2S4_160121_013_C01	Inhibitory Pvalb
F2S4_160121_013_D01	Inhibitory Vip
F2S4_160121_013_E01	Inhibitory Sst
F2S4_160121_013_F01	Inhibitory Other
F2S4_160121_013_G01	Inhibitory Other
F2S4_160121_013_H01	Inhibitory Sst
F2S4_160121_014_A01	Inhibitory Sst
F2S4_160121_014_B01	Inhibitory Sst
F2S4_160121_014_C01	Inhibitory Sst
F2S4_160121_014_D01	Inhibitory Sst
F2S4_160121_014_E01	Inhibitory Sst
F2S4_160121_014_F01	Inhibitory Sst
F2S4_160121_014_G01	Inhibitory Vip
F2S4_160121_014_H01	Astro
F2S4_160121_015_A01	Inhibitory Other
F2S4_160121_015_B01	Inhibitory Pvalb
F2S4_160121_015_C01	Inhibitory Other
F2S4_160121_015_D01	Inhibitory Sst
F2S4_160121_015_E01	Inhibitory Sst
F2S4_160121_015_F01	Inhibitory Sst
F2S4_160121_015_G01	Inhibitory Pvalb
F2S4_160121_015_H01	Astro
F2S4_160121_016_A01	Inhibitory Sst
F2S4_160121_016_B01	Inhibitory Sst
F2S4_160121_016_C01	Inhibitory Pvalb
F2S4_160121_016_D01	Inhibitory Sst
F2S4_160121_016_E01	Astro
F2S4_160121_016_F01	Inhibitory Pvalb
F2S4_160121_016_G01	Inhibitory Other
F2S4_160121_016_H01	Inhibitory Sst
F2S4_160121_017_A01	Astro
F2S4_160121_017_B01	Inhibitory Other
F2S4_160121_017_C01	Inhibitory Pvalb
F2S4_160121_017_D01	Inhibitory Pvalb
F2S4_160121_017_E01	Inhibitory Sst
F2S4_160121_017_F01	Inhibitory Other
F2S4_160121_017_G01	Inhibitory Sst
F2S4_160121_017_H01	Inhibitory Sst
F2S4_160121_018_A01	Inhibitory Sst
F2S4_160121_018_B01	Inhibitory Sst
F2S4_160121_018_C01	Inhibitory Sst
F2S4_160121_018_D01	Inhibitory Vip
F2S4_160121_018_E01	Inhibitory Sst
F2S4_160121_018_F01	Inhibitory Sst
F2S4_160121_018_G01	Inhibitory Sst
F2S4_160121_018_H01	Inhibitory Sst
F2S4_160121_019_A01	Inhibitory Other
F2S4_160121_019_B01	Inhibitory Other
F2S4_160121_019_C01	Inhibitory Sst
F2S4_160121_019_D01	Inhibitory Sst
F2S4_160121_019_E01	Inhibitory Pvalb
F2S4_160121_019_F01	Inhibitory Vip
F2S4_160121_019_G01	Inhibitory Other
F2S4_160121_019_H01	Inhibitory Sst
F2S4_160126_005_B01	Excitatory L5
F2S4_160126_005_C01	Excitatory L5
F2S4_160126_005_D01	Excitatory L5
F2S4_160126_005_E01	Excitatory L5
F2S4_160126_005_F01	Excitatory L5
F2S4_160126_005_G01	Excitatory L5
F2S4_160126_005_H01	Excitatory L6
F2S4_160126_006_A01	Excitatory L6
F2S4_160126_006_B01	Excitatory L5
F2S4_160126_006_C01	Excitatory L5
F2S4_160126_006_D01	Excitatory L5
F2S4_160126_006_E01	Excitatory L6
F2S4_160126_006_F01	Excitatory L6
F2S4_160126_006_G01	Excitatory L5
F2S4_160126_006_H01	Excitatory L6
F2S4_160126_007_A01	Inhibitory Sst
F2S4_160126_007_B01	Excitatory L5
F2S4_160126_007_C01	Excitatory L5
F2S4_160126_007_D01	Excitatory L5
F2S4_160126_007_F01	Excitatory L6
F2S4_160126_007_G01	Excitatory L5
F2S4_160126_007_H01	Inhibitory Sst
F2S4_160126_008_A01	Excitatory L5
F2S4_160126_008_B01	Excitatory L6
F2S4_160126_008_C01	Excitatory L5
F2S4_160126_008_D01	Excitatory L5
F2S4_160126_008_E01	Excitatory L5
F2S4_160126_008_F01	Excitatory L5
F2S4_160126_008_G01	Inhibitory Sst
F2S4_160126_008_H01	Excitatory L5
F2S4_160126_009_A01	Inhibitory Vip
F2S4_160126_009_B01	Excitatory L6
F2S4_160126_009_C01	Excitatory L5
F2S4_160126_009_D01	Olig
F2S4_160126_009_E01	Excitatory L6
F2S4_160126_009_F01	Excitatory L5
F2S4_160126_009_G01	Excitatory L5
F2S4_160126_009_H01	Excitatory L6
F2S4_160126_010_A01	Excitatory L6
F2S4_160126_010_B01	Excitatory L6
F2S4_160126_010_C01	Excitatory L5
F2S4_160126_010_D01	Excitatory L5
F2S4_160126_010_E01	Excitatory L6
F2S4_160126_010_F01	Excitatory L6
F2S4_160126_010_G01	Excitatory L6
F2S4_160126_010_H01	Excitatory L5
F2S4_160126_011_A01	Inhibitory Vip
F2S4_160126_011_B01	Excitatory L6
F2S4_160126_011_C01	Excitatory L6
F2S4_160126_011_D01	Excitatory L6
F2S4_160126_011_E01	Excitatory L6
F2S4_160126_011_F01	Excitatory L6
F2S4_160126_011_G01	Excitatory L6
F2S4_160126_011_H01	Excitatory L6
F2S4_160126_012_A01	Excitatory L6
F2S4_160126_012_B01	Excitatory L6
F2S4_160126_012_C01	Excitatory L6
F2S4_160126_012_D01	Excitatory L6
F2S4_160126_012_E01	Inhibitory Vip
F2S4_160126_012_F01	Excitatory L6
F2S4_160126_012_G01	Excitatory L6
F2S4_160126_012_H01	Excitatory L6
F2S4_160126_013_A01	Excitatory L6
F2S4_160126_013_B01	Excitatory L6
F2S4_160126_013_C01	Excitatory L6
F2S4_160126_013_D01	Excitatory L6
F2S4_160126_013_E01	Excitatory L6
F2S4_160126_013_F01	Excitatory L6
F2S4_160126_013_G01	Excitatory L6
F2S4_160126_013_H01	Excitatory L6
F2S4_160126_014_A01	Excitatory L6
F2S4_160126_014_B01	Excitatory L6
F2S4_160126_014_C01	Excitatory L6
F2S4_160126_014_D01	Excitatory L6
F2S4_160126_014_E01	Excitatory L6
F2S4_160126_014_F01	Excitatory L6
F2S4_160126_014_G01	Excitatory L6
F2S4_160126_014_H01	Excitatory L6
F2S4_160126_015_A01	Inhibitory Vip
F2S4_160126_015_B01	Excitatory L6
F2S4_160126_015_C01	Excitatory L6
F2S4_160126_015_E01	Excitatory L6
F2S4_160126_015_F01	Excitatory L6
F2S4_160126_015_G01	Excitatory L6
F2S4_160126_015_H01	Excitatory L6
F2S4_160126_016_A01	Excitatory L6
F2S4_160126_016_B01	Excitatory L6
F2S4_160126_016_C01	Excitatory L6
F2S4_160126_016_D01	Excitatory L6
F2S4_160126_016_E01	Excitatory L6
F2S4_160126_016_F01	Excitatory L6
F2S4_160126_016_G01	Excitatory L6
F2S4_160126_016_H01	Excitatory L6
F2S4_160126_017_A01	Excitatory L2/3
F2S4_160126_017_B01	Excitatory L4
F2S4_160126_017_C01	Inhibitory Vip
F2S4_160126_017_D01	Excitatory L4
F2S4_160126_017_E01	Excitatory L2/3
F2S4_160126_017_F01	Excitatory L2/3
F2S4_160126_017_G01	Excitatory L4
F2S4_160126_017_H01	Inhibitory Vip
F2S4_160126_018_A01	Excitatory L4
F2S4_160126_018_B01	Excitatory L2/3
F2S4_160126_018_C01	Excitatory L2/3
F2S4_160126_018_D01	Excitatory L2/3
F2S4_160126_018_E01	Excitatory L2/3
F2S4_160126_018_F01	Excitatory L2/3
F2S4_160126_018_G01	Excitatory L2/3
F2S4_160126_018_H01	Excitatory L4
F2S4_160126_019_A01	Excitatory L2/3
F2S4_160126_019_B01	Excitatory L4
F2S4_160126_019_C01	Excitatory L2/3
F2S4_160126_019_D01	Excitatory L2/3
F2S4_160126_019_E01	Inhibitory Vip
F2S4_160126_019_F01	Inhibitory Vip
F2S4_160126_019_G01	Inhibitory Vip
F2S4_160126_019_H01	Excitatory L4
F2S4_160126_020_A01	Excitatory L4
F2S4_160126_020_B01	Excitatory L2/3
F2S4_160126_020_C01	Excitatory L2/3
F2S4_160126_020_D01	Inhibitory Vip
F2S4_160126_020_E01	Excitatory L2/3
F2S4_160126_020_F01	Excitatory L2/3
F2S4_160126_020_G01	Excitatory L4
F2S4_160126_020_H01	Excitatory L2/3
F2S4_160126_021_A01	Excitatory L2/3
F2S4_160126_021_B01	Excitatory L2/3
F2S4_160126_021_C01	Inhibitory Vip
F2S4_160126_021_D01	Excitatory L2/3
F2S4_160126_021_E01	Excitatory L2/3
F2S4_160126_021_F01	Excitatory L2/3
F2S4_160126_021_G01	Excitatory L2/3
F2S4_160126_021_H01	Excitatory L2/3
F2S4_160126_022_A01	Excitatory L2/3
F2S4_160126_022_B01	Excitatory L2/3
F2S4_160126_022_C01	Excitatory L2/3
F2S4_160126_022_D01	Excitatory L2/3
F2S4_160126_022_E01	Excitatory L2/3
F2S4_160126_022_F01	Excitatory L2/3
F2S4_160126_022_G01	Excitatory L4
F2S4_160126_022_H01	Excitatory L2/3
F2S4_160126_023_A01	Excitatory L4
F2S4_160126_023_B01	Excitatory L4
F2S4_160126_023_C01	Excitatory L4
F2S4_160126_023_D01	Excitatory L4
F2S4_160126_023_E01	Excitatory L4
F2S4_160126_023_F01	Excitatory L5
F2S4_160126_023_H01	Excitatory L4
F2S4_160126_024_A01	Excitatory L4
F2S4_160126_024_B01	Excitatory L4
F2S4_160126_024_C01	Excitatory L4
F2S4_160126_024_D01	Excitatory L4
F2S4_160126_024_E01	Excitatory L5
F2S4_160126_024_F01	Excitatory L4
F2S4_160126_024_G01	Excitatory L4
F2S4_160126_024_H01	Excitatory L4
F2S4_160126_025_A01	Excitatory L4
F2S4_160126_025_B01	Excitatory L4
F2S4_160126_025_C01	Excitatory L4
F2S4_160126_025_D01	Excitatory L4
F2S4_160126_025_F01	Excitatory L4
F2S4_160126_025_G01	Excitatory L4
F2S4_160126_025_H01	Excitatory L4
F2S4_160126_026_A01	Excitatory L4
F2S4_160126_026_B01	Excitatory L4
F2S4_160126_026_D01	Excitatory L4
F2S4_160126_026_E01	Inhibitory Vip
F2S4_160126_026_F01	Excitatory L4
F2S4_160126_026_G01	Excitatory L4
F2S4_160126_027_A01	Excitatory L4
F2S4_160126_027_B01	Excitatory L4
F2S4_160126_027_C01	Excitatory L5
F2S4_160126_027_D01	Excitatory L4
F2S4_160126_027_E01	Excitatory L4
F2S4_160126_027_H01	Excitatory L4
F2S4_160126_028_A01	Excitatory L4
F2S4_160126_028_C01	Excitatory L4
F2S4_160126_028_E01	Excitatory L4
F2S4_160126_028_F01	Excitatory L4
F2S4_160126_028_G01	Excitatory L4
F2S4_160126_028_H01	Excitatory L4
F2S4_160126_029_A01	Excitatory L6
F2S4_160126_029_B01	Excitatory L6
F2S4_160126_029_C01	Excitatory L6
F2S4_160126_029_D01	Excitatory L6
F2S4_160126_029_E01	Excitatory L6
F2S4_160126_029_F01	Excitatory L6
F2S4_160126_029_G01	Excitatory L6
F2S4_160126_029_H01	Excitatory L6
F2S4_160126_030_A01	Excitatory L6
F2S4_160126_030_B01	Excitatory L6
F2S4_160126_030_C01	Excitatory L6
F2S4_160126_030_D01	Excitatory L6
F2S4_160126_030_E01	Excitatory L6
F2S4_160126_030_F01	Excitatory L6
F2S4_160126_030_G01	Excitatory L6
F2S4_160126_030_H01	Excitatory L6
F2S4_160126_031_A01	Excitatory L6
F2S4_160126_031_B01	Excitatory L6
F2S4_160126_031_C01	Excitatory L6
F2S4_160126_031_D01	Excitatory L6
F2S4_160126_031_E01	Excitatory L6
F2S4_160126_031_F01	Excitatory L6
F2S4_160126_031_G01	Excitatory L6
F2S4_160126_031_H01	Excitatory L6
F2S4_160126_032_A01	Excitatory L6
F2S4_160126_032_B01	Inhibitory Sst
F2S4_160126_032_C01	Excitatory L6
F2S4_160126_032_D01	Excitatory L6
F2S4_160126_032_E01	Excitatory L6
F2S4_160126_032_G01	Excitatory L6
F2S4_160126_032_H01	Excitatory L6
F2S4_160126_033_B01	Excitatory L6
F2S4_160126_033_C01	Excitatory L6
F2S4_160126_033_D01	Inhibitory Other
F2S4_160126_033_E01	Excitatory L6
F2S4_160126_033_F01	Excitatory L6
F2S4_160126_033_G01	Excitatory L6
F2S4_160126_033_H01	Excitatory L6
F2S4_160126_034_A01	Inhibitory Sst
F2S4_160126_034_B01	Excitatory L6
F2S4_160126_034_C01	Excitatory L6
F2S4_160126_034_D01	Excitatory L6
F2S4_160126_034_E01	Excitatory L6
F2S4_160126_034_F01	Excitatory L6
F2S4_160126_034_G01	Inhibitory Sst
F2S4_160126_034_H01	Excitatory L6
F2S4_160126_035_A01	Excitatory L6
F2S4_160126_035_B01	Excitatory L6
F2S4_160126_035_C01	Excitatory L6
F2S4_160126_035_D01	Excitatory L6
F2S4_160126_035_E01	Excitatory L6
F2S4_160126_035_F01	Excitatory L6
F2S4_160126_035_G01	Excitatory L6
F2S4_160126_035_H01	Excitatory L6
F2S4_160126_036_A01	Excitatory L6
F2S4_160126_036_B01	Excitatory L6
F2S4_160126_036_C01	Excitatory L6
F2S4_160126_036_D01	Excitatory L6
F2S4_160126_036_E01	Excitatory L6
F2S4_160126_036_F01	Excitatory L6
F2S4_160126_036_G01	Excitatory L6
F2S4_160126_036_H01	Excitatory L6
F2S4_160127_001_A01	Excitatory L2/3
F2S4_160127_001_B01	Inhibitory Vip
F2S4_160127_001_C01	Excitatory L2/3
F2S4_160127_001_D01	Excitatory L2/3
F2S4_160127_001_E01	Inhibitory Other
F2S4_160127_001_F01	Inhibitory Vip
F2S4_160127_001_G01	Excitatory L2/3
F2S4_160127_001_H01	Excitatory L2/3
F2S4_160127_002_A01	Inhibitory Vip
F2S4_160127_002_B01	Excitatory L2/3
