,RCTD,Cell2location,Tangram,Seurat,Stereoscope,SPOTlight,SpatialDWLS,DestVI,STRIDE,DSTG,dataset
Inh_L1_5_VIP_PHLDB3,,0.7018428012036616,0.733032212007252,0.7405927582535369,0.8294193390655493,0.7991805791789236,0.8325546111576977,0.7585495074643928,0.8052003222740782,0.824536859231523,1
Inh_L1_5_VIP_SMOC1,0.4315817029340159,0.543154689117039,0.5036721944866391,0.5938857988845402,0.5306645527804333,0.5302799619681295,0.529914027602625,0.6924205180910485,0.6739126707156115,0.7881806063374378,1
Inh_L1_6_LAMP5_AARD,0.3513694874098361,0.5040875447263266,0.4410702808644206,0.527131006572305,0.5351222366409746,0.4422305555785564,0.6779237825558028,0.49417333412677905,0.571746936088091,0.7693028484009612,1
Inh_L1_6_LAMP5_CA1,0.21464052854211407,0.44578767142226466,0.29802652013186715,0.768390912284449,0.49707573248720627,0.35875556647886164,0.5813979271871934,0.46848744470660847,0.5488798555255135,0.7842957525919455,1
Inh_L1_6_LAMP5_NES,0.41603379024297144,0.5730735502149239,0.4962081372227168,0.6906657969874577,0.5785988279702435,0.6072432195979317,0.6749099088849033,0.7393837401072002,0.7091085780546524,0.7840281229646973,1
Inh_L1_6_PVALB_COL15A1,0.12651134108829548,0.20446715631534035,0.1386007968303598,0.6981340491418027,0.40727246491042723,0.46242800189082217,0.361257451550986,0.4558621178589972,0.4954472299688715,0.809211883130272,1
Inh_L1_6_SST_NPY,,0.6399118707209007,0.7218315920680415,,0.7103072702116479,0.7828078800347612,0.05567296666541888,0.7481865308218203,0.7584865377805672,0.8300563728067291,1
Inh_L1_6_VIP_SLC7A6OS,,0.5046232486620248,0.46118628360040137,0.7257475098916568,0.6343709803849117,0.744950887711772,0.46233763996894095,0.6413167518861419,0.7254605100869667,0.8228774207106362,1
Inh_L1_LAMP5_BMP2,0.3501826878558273,0.4163543118378698,0.33087373500658385,0.5058790787441942,0.46008941050028723,0.4589741661728264,0.3501050547696085,0.612058599805369,0.5879108555038484,0.7810721880786727,1
Inh_L1_LAMP5_NMBR,,0.6222078732360179,0.5550495989467311,0.6335103323652914,0.6313427819228005,0.6830128228720904,0.7313386164891702,0.6430224380554259,0.675568469621236,0.8120884055238451,1
Inh_L1_LAMP5_PVRL2,,0.8209677080669314,0.7627320826540719,0.8325546111576977,0.8137512468336071,0.827264761039672,0.7588978775691058,0.8106898929264289,0.8227403653721166,0.8299206995590469,1
Inh_L1_LAMP5_RAB11FIP1,0.4563738684487409,0.6477429759120353,0.639304692352486,,0.7029459913713535,0.6769949883475939,,0.7136545015939323,0.7383985785361401,0.8084897317572396,1
Inh_L1_PAX6_CHRFAM7A,,0.6123651508267666,0.7305485880257278,0.7291896677208742,0.6390049894045171,0.6361198739696797,,0.7613707081420789,0.7573574623059645,0.8166325845586809,1
Inh_L1_PAX6_MIR101_1,,0.41281423605012796,0.448923897358044,,0.5807287897654037,0.636663649389109,0.3759309216081297,0.5848350458193333,0.7399938673684623,0.8166291453558184,1
Inh_L1_PVALB_SST_ASIC4,0.5001736003043405,0.5133672459219606,0.4737579961045346,0.689734678694703,0.6439425933044537,0.5033566319908744,0.4208357677045441,0.5903815747236063,0.6311278002178696,0.8150302898075497,1
Inh_L1_SST_DEFB108B,0.35662196534930857,0.49101364863633523,0.3889727733188228,,0.5814801080542331,0.5479333570467813,0.46375604932583836,0.6297152094472331,0.7075498105846303,0.8004127187893276,1
Inh_L1_SST_P4HA3,,0.7411245612951954,0.46985469003084124,,0.7898309586761532,0.8234849524852081,0.5827756616313219,0.7114463922345879,0.7577148932819423,0.821341162442548,1
Inh_L1_VIP_KLHDC8B,,0.6200764320567967,0.6331699047890709,0.8325546111576978,0.7236909934417716,0.7500701987984183,0.5623901776676888,0.7256387159497802,0.7502941121605154,0.824294912775784,1
Inh_L2_3_SST_NMU,0.6695677283821149,0.6564952406199931,0.710827889419308,0.7418225578202545,0.6737140643009961,0.7908216097956932,0.8172688970440656,0.8120201852211456,0.7855005641650206,0.8158201412961305,1
