,RCTD,Cell2location,Tangram,Seurat,Stereoscope,SPOTlight,SpatialDWLS,DestVI,STRIDE,DSTG,dataset
Inh_L1_6_PVALB_COL15A1,0.9906204643085273,0.9661679203234166,0.920145089122744,0.5967458431596776,0.6096307075213016,0.8484799823238347,0.8310972830413152,0.8229454410128245,0.8492501528699062,0.0017629856818410796,1
Inh_L1_6_SST_NPY,,0.7634664311421321,0.39608458704542837,,0.4415338624937722,0.07252973654693595,0.9999767396882355,0.3969378814960352,0.22755426559446484,0.00031675772256512853,1
Inh_L1_6_VIP_SLC7A6OS,,0.9058843920241628,0.7912683651464295,0.5171235944019489,0.6067827369567323,0.14394571007050957,0.8119630795030871,0.6746988009321593,0.1573229815773874,0.0007797291708032918,1
Inh_L1_LAMP5_BMP2,0.8183160697040613,0.7870151216572243,0.7746021659333776,0.6274079513762858,0.5429168434857142,0.770388344429739,0.751092066275773,0.5831227829525295,0.39802934127438294,0.006331468069109962,1
Inh_L1_LAMP5_NMBR,,0.349735467047806,0.6162083811651138,0.376521884920257,0.23585102545879474,0.26290905037860035,0.2340391011822568,0.27495818390687754,0.18885076959056452,0.0032909052780480843,1
Inh_L1_LAMP5_PVRL2,,0.040573573224129855,0.17025961514649401,0.006719663374236742,0.057367733779205066,0.0029612982532772687,0.17765361260264032,0.026162658123228138,0.003251292023383705,0.00031533296270673435,1
Inh_L1_LAMP5_RAB11FIP1,0.8025112005356276,0.34805268304534664,0.46943866507055304,,0.17029380030890934,0.1415725418416707,,0.10543839290965569,0.0820681206719203,0.0016575977686284287,1
Inh_L1_PAX6_CHRFAM7A,,0.6472997365781196,0.41251896296415985,0.18661656267642535,0.3590577166948563,0.5772139238792064,,0.20178644377693536,0.10213950168481062,0.00188985433662131,1
Inh_L1_PAX6_MIR101_1,,0.8804817007237957,0.7324406657724845,,0.47044310674217477,0.35345766875763324,0.7125038194145057,0.6775739706701912,0.1456708395843883,0.0022824651429373287,1
Inh_L1_PVALB_SST_ASIC4,0.6710633657805661,0.7467627574584169,0.8356592854770173,0.3576560426677707,0.2948228757067433,0.6985227638102401,0.6645522710121623,0.70530048493422,0.45334962907082976,0.003015549322569798,1
Inh_L1_SST_DEFB108B,0.8743264312241271,0.8425699984900722,0.8790145957626232,,0.2880322174030641,0.7545885908041231,0.5231965823533805,0.5910077157431965,0.12677413245670485,0.0033306904496273964,1
Inh_L1_SST_P4HA3,,0.17213495305746673,0.7428012280140666,,0.1921968352894116,0.00030725612776084146,0.516115192000752,0.24943389609785624,0.07500740056485818,0.0016367531455007333,1
Inh_L1_VIP_KLHDC8B,,0.5675612354183667,0.308718885572709,0.20969691909738739,0.09512610114177032,0.11370282779217981,0.4545216318377515,0.09161820375943643,0.09919285520403234,0.0011202415177607344,1
Inh_L2_3_SST_NMU,0.35444226418380703,0.4657138226885692,0.20101114375244325,0.16077686934135024,0.42795860142930053,0.014160426310552135,0.12299606705639272,0.04384604081058965,0.03190785452857662,0.0019427449334314722,1
Inh_L2_5_PVALB_HHIPL1,0.46643730096081815,0.21320868705078427,0.6553075595512884,0.060765288443784954,0.20481353512304376,0.2325234980323708,0.30901839582007506,0.16374299915921278,0.05082826183612592,0.0019040246693528915,1
Inh_L2_5_PVALB_RPH3AL,0.6998149075297465,0.736288449226324,0.7210894909217178,0.3749609873659649,0.4680316926261245,0.6685634657633325,0.052862999744408064,0.2008823636828005,0.35925635806078277,0.004978139430596656,1
Inh_L2_5_VIP_BSPRY,,0.4440423937952088,0.7436600358718995,,0.5534343377612319,0.12277098526628921,0.15319043144083996,0.38971533786002144,0.02709211887259562,0.0021243108201062393,1
Inh_L2_5_VIP_SOX11,,0.45137529953785316,0.5090283311047505,0.15797540996037024,0.4616808078124951,0.07503610667247297,0.6798529668876966,0.3128725573943001,0.09726412523016074,0.0008016220851808319,1
Inh_L2_PAX6_FREM2,,0.8682239793593622,0.5593069173032311,0.6097785327049827,0.7117806453070542,0.22507082441704937,0.9204756564195551,0.42476945851491654,0.2611971328104281,0.0012629637261500674,1
Inh_L2_PVALB_FRZB,,0.063009740595255,0.3356753599587174,,0.13084039628678162,0.0029638677528439766,0.18892166800535332,0.06901540270767766,0.008486986534677788,0.0008764981536264653,1
Inh_L2_VIP_SLC6A16,0.7697391958275249,0.9699984568346481,0.7130279227739498,0.1747282434321502,0.405859907008479,0.6385049407479304,0.7961322966434883,0.05736383788037373,0.14799360236108566,0.0013903309692564023,1
Inh_L3_5_PVALB_ISG20,0.7325584417156148,0.6052090787311409,0.4614430507262905,0.16688441399158946,0.2316939242708021,0.16203449478664603,0.506399746769447,0.09952195419234203,0.026523528607796356,0.0013027655236030737,1
Inh_L3_5_SST_CDH3,,0.32190820121519237,0.43534157293109194,,0.7579254431501865,0.024979458077593896,0.7116300366947029,0.23020557629695854,0.04635587873851211,0.0022833170811813928,1
Inh_L3_5_SST_GGTLC3,0.6070602924135358,0.5959567461148496,0.7273462018838253,0.24005050252385124,0.5500740760897361,0.7646299775458124,0.04678005332616268,0.21716589391416796,0.3326235626712042,0.0031134252735512155,1
Inh_L3_5_SST_OR5AH1P,0.4874445582998253,0.3305088936035712,0.6177731089821633,0.11258273188825306,0.23121312335827224,0.06103554800026912,0.11261662268499402,0.25506794710807207,0.0837421421786689,0.002223897812224901,1
Inh_L3_5_VIP_HS3ST3A1,,0.5662566040774931,0.7973397163967364,0.20861118830274503,0.45678227708356806,0.44403671816307116,0.5005374999188962,0.4739637403361256,0.05869741556362035,0.0026389493017555327,1
Inh_L3_5_VIP_IGDCC3,0.8809627419790128,0.5794545017110162,0.774861733669246,0.25251201477387347,0.33704426342266364,0.574129350338997,0.13673765229245347,0.40710044678371304,0.1285654278913506,0.003315299773635739,1
Inh_L3_5_VIP_TAC3,0.6209768795252244,0.45351603368865184,0.681968997040285,0.24365104242799207,0.3956230371527513,0.7920550004575587,,0.06381395290719823,0.09760258732978995,0.002762533576350422,1
Inh_L3_6_PAX6_LINC01497,,0.31002059961299994,0.29735176521684364,0.11037610030980957,0.30184536196934286,0.014451538118894791,,0.0418805611369266,0.004407246751529134,0.0003050638784163355,1
Inh_L3_6_VIP_UG0898H09,,0.349278568875884,0.37121397173537185,0.1716204882666517,0.7026929549490645,0.2918482645366095,0.7047616478130386,0.15742227997618816,0.1889918942417905,0.0008204880496071037,1
Inh_L3_6_VIP_ZIM2_AS1,,0.9841231750595719,0.8400431618543124,0.3528486047795566,0.6021509221345228,0.35371022269218605,0.905423008315577,0.8421479803021146,0.3093641026315989,0.0018102579316886238,1
Inh_L3_PVALB_SAMD13,0.828172390815892,0.6550230784690804,0.7329206367749195,0.2861646836625455,0.3729554041285463,0.45192921683105736,0.4121967842483643,0.07746857779020817,0.3055897475400846,0.0032479100145948936,1
Inh_L5_6_LAMP5_CRABP1,0.8747615602623919,0.5313206852287937,0.8323461972381366,0.4949249824948741,0.4234751460667918,0.7290640819203944,0.7039139395077108,0.65003505016132,0.4125704009678986,0.005312802785285712,1
Inh_L5_6_PVALB_FAM150B,,0.5230094175810427,0.8063467255242239,0.1365387574642705,0.5945706449517096,0.22797276413209241,0.1653058123114509,0.5104680024165803,0.022943062367709745,0.0019517525855692597,1
Inh_L5_6_PVALB_GAPDHP60,,0.739562809234726,0.9243707732783388,0.12143430447875207,0.7714117623107003,0.32274477973739907,0.3558918727424367,0.7269188537498482,0.15147612706929123,0.001108056632054158,1
Inh_L5_6_PVALB_KCNIP2,,0.34062607465055794,0.6642910146642759,,0.5803730622541471,0.1491099857332464,0.7454936401595424,0.1233458963971463,0.009769785467755403,0.0009260579011240762,1
Inh_L5_6_PVALB_MEPE,0.6183026892457701,0.4826779551719675,0.5649035058026316,0.11355953965906243,0.31150865090319424,0.5182144182911925,0.16233474620264318,0.5077074159688516,0.023298701274682823,0.0019334541066587014,1
Inh_L5_6_PVALB_SST_CRHR2,0.9562588169910027,0.9140863920932122,0.8144779125694747,0.13158239736736557,0.6145679367858518,0.47247361649620845,0.4221184866134415,0.33206305573492034,0.029905116800102206,0.0012965731893859068,1
Inh_L5_6_PVALB_ZFPM2_AS1,0.6331636280623598,0.4882915721272949,0.3909896305453433,0.038942305841453584,0.4003938178220339,0.2651879257706269,0.10225665339578752,0.04650247785061337,0.05438010014042497,0.0037765734935901246,1
Inh_L5_6_SST_BEAN1,,0.7091235930473836,0.5654554939096982,,0.4671362735264185,0.12232995987736459,,0.2293611277024668,0.04946246151519474,0.0007527891723686602,1
Inh_L5_6_SST_C4orf26,,0.6087637826721456,0.7217502642511353,0.1923362747352949,0.31173653978849925,0.11103513969808594,0.12061984870530686,0.5771765363745558,0.21326325705535779,0.0006599741183279205,1
Inh_L5_6_SST_DNAJC14,,0.1255544799437727,0.5218909650714049,,0.3286898301907421,0.004174830721172145,,0.10673398019312626,0.02262675019361187,0.0003458176360269696,1
Inh_L5_6_SST_FBN2,,0.5084240726812579,0.5617904555458204,,0.23861487673805162,0.01790712240417668,0.18212504293323287,0.03933693694724453,0.09294120114506275,0.0005561724674997382,1
Inh_L5_6_SST_ISX,0.8675552319314593,0.7142302123869654,0.8444499667884755,0.288325285205939,0.4487806157331945,0.3178840561066206,0.277531116719069,0.7039672764281859,0.1338125338953226,0.002700222092100195,1
Inh_L5_6_SST_KLHL1,,0.10569247630727387,0.7451035490389624,0.0518716531823116,0.2649640350120401,0.05062622022219966,0.6693221838772996,0.27780613563126166,0.07509506289406997,0.0018004399275973364,1
Inh_L5_6_SST_PAWR,,0.3675529632190016,0.5008061744143211,,0.5379891353327173,0.25111578245710287,0.1606186673552319,0.31659994399708813,0.08579408603965054,0.0019048086522000952,1
Inh_L5_6_SST_PIK3CD,,0.7429625781837912,0.7143663184356996,,0.5271278620948616,0.7290203971354605,0.3787383985302224,0.5205109311773438,0.2815685675773594,0.0005672311808420998,1
Inh_L5_6_VIP_COL4A3,,0.2693500556108661,0.6104534929367845,,0.16985592651982886,0.008050957597186107,0.5546083889114364,0.13617659911562238,0.031046682271420885,0.0007180677858657891,1
Inh_L5_PVALB_LRIG3,0.6843393283573106,0.7576675163450887,0.7175796491026878,0.13442122634762987,0.2521314852965997,0.5939066495633922,0.14086446360032898,0.5041884035125923,0.11778415536389432,0.0024680020838024246,1
Inh_L5_SST_RPL35AP11,0.5161155785831298,0.19225235724589565,0.6560957650437855,0.1412560193745649,0.21802738354833578,0.19605097185020326,0.08671051488143762,0.1761956755307239,0.10143194582592359,0.0029034086601860526,1
Inh_L6_SST_TH,,0.603240217936441,0.41421491829720797,,0.7205527824293728,0.039598021504389014,0.28661792926739,0.5901540109574944,0.22138293766935085,0.0007558899195481207,1
Micro_L1_6_TYROBP_CD74,,0.8737823013436026,0.8908301211356096,0.5321674204183884,0.8603497423576932,0.9246905966806425,0.8511912006601012,0.8898429619448408,0.9407039183236595,0.006185737572204216,1
OPC_L1_6_PDGFRA_COL20A1,0.9044112108815127,0.9173156358477104,0.6753478486641571,0.6782017798625883,0.8855837093526044,0.9634036876388814,0.8884734122743291,0.8920696264101345,0.9492360352643877,0.009803411550833691,1
Oligo_L2_6_OPALIN_FTH1P3,0.8904416647262104,0.6404400167021235,0.38172567547845293,0.410601913141745,0.7885355665503495,0.0009202848624289288,0.8186210816051868,0.7840967579624212,0.8085888181401231,-0.01272161131767978,1
Oligo_L2_6_OPALIN_MAP6D1,,0.07779445985685138,0.10808221040662563,,0.021414950051287657,-0.001976692620745232,0.15103704610425533,0.0841268968689641,0.006262218238914469,0.0031640391300032946,1
Oligo_L3_6_OPALIN_ENPP6,0.7857049162971631,0.13737764545121864,0.7801891238626848,0.10328577332911174,0.27751795226597703,0.5931107121342761,0.6907409803954236,0.41858526487392494,0.33082290049059215,0.012259707932546353,1
Oligo_L3_6_OPALIN_LRP4_AS1,,0.013463749574294139,0.07611922807128561,0.004754707517702799,0.0033269639022666525,0.2376556858299516,0.2544320444142343,0.04826607018909416,0.0015490970177354766,0.0005385571889568903,1
Oligo_L5_6_OPALIN_LDLRAP1,,,,,0.015080118655023188,0.004286390865380467,,0.0035414264156172796,,0.00047773423032425474,1
VLMC_L1_5_PDGFRA_COLEC12,,0.7389096591933078,0.38506174725486025,0.01118434046129981,0.07805421906563116,0.5501971260766257,0.8343569629901356,0.025298242796965315,0.46203804763902845,0.0009837706716833343,1
Astro,0.805679309833461,0.46490817452422,0.3670036630757662,0.9232077099645756,0.8349449994589383,0.19015856183307925,0.8065722118296257,0.4093227823793987,,0.0035384490080963005,2
CA1,0.8169719006596692,0.8427715507110299,0.6937427893874484,0.8231734105882356,0.8248160299154899,0.7641549954911636,0.7980963439477765,0.31230515296150463,,0.003165250061810668,2
CA1_ProS,0.21993073572500324,0.16312287411566395,0.308018865895387,0.038035649114652605,0.17015219985709434,0.19935983785843858,0.2571166823120661,0.0022966925998141262,,0.0016374396283282975,2
CA2_IG_FC,,0.4003329530303706,0.6848184569022113,0.03417706438061242,0.02368033925020034,0.004409528516402552,0.14007685668830172,0.0005495422599988026,,0.0004533056752623778,2
CA3,0.4077776316424763,0.8891002654252542,0.4253885040873933,0.11740097047642263,0.5189502118460305,0.047398484940816034,0.7562442596804687,0.005967078770036829,,0.0012565149347195574,2
CR,,0.19599921327983733,0.03866907522470041,0.21214105303028113,0.08297172983847939,0.0010568817354645718,,0.0010732640176399832,,0.0003081401704860825,2
